date,wssPrecipTotal,precipQF
"2020-10-01",0.770,0
"2020-10-02",0.810,0
"2020-10-03",0.830,0
"2020-10-04",1.030,0
"2020-10-05",0.920,0
"2020-10-06",0.840,0
"2020-10-07",0.720,0
"2020-10-08",0.710,0
"2020-10-09",0.980,0
"2020-10-10",28.610,0
"2020-10-11",25.140,0
"2020-10-12",17.390,0
"2020-10-13",26.570,0
"2020-10-14",3.240,0
"2020-10-15",1.670,0
"2020-10-16",1.590,0
"2020-10-17",1.890,0
"2020-10-18",0.560,0
"2020-10-19",1.020,0
"2020-10-20",1.470,0
"2020-10-21",1.990,0
"2020-10-22",1.940,0
"2020-10-23",1.900,0
"2020-10-24",2.780,0
"2020-10-25",0.500,0
"2020-10-26",2.430,0
"2020-10-27",1.760,0
"2020-10-28",1.610,0
"2020-10-29",1.550,0
"2020-10-30",4.020,0
"2020-10-31",2.020,0
