date,wssPrecipTotal,precipQF
"2021-08-01",2.070,0
"2021-08-02",7.050,0
"2021-08-03",7.070,0
"2021-08-04",6.180,0
"2021-08-05",2.530,0
"2021-08-06",4.810,0
"2021-08-07",3.340,0
"2021-08-08",2.060,0
"2021-08-09",3.180,0
"2021-08-10",3.040,0
"2021-08-11",2.060,0
"2021-08-12",5.920,0
"2021-08-13",5.030,0
"2021-08-14",3.480,0
"2021-08-15",5.700,0
"2021-08-16",3.820,0
"2021-08-17",2.390,0
"2021-08-18",3.350,0
"2021-08-19",4.080,0
"2021-08-20",2.600,0
"2021-08-21",3.900,0
"2021-08-22",1.840,0
"2021-08-23",3.380,0
"2021-08-24",2.950,0
"2021-08-25",1.540,0
"2021-08-26",2.520,0
"2021-08-27",3.990,0
"2021-08-28",1.390,0
"2021-08-29",2.620,0
"2021-08-30",3.480,0
"2021-08-31",1.730,0
