date,wssPrecipTotal,precipQF
"2017-09-01",0.800,0
"2017-09-02",0.550,0
"2017-09-03",0.420,0
"2017-09-04",0.740,0
"2017-09-05",0.410,0
"2017-09-06",1.050,0
"2017-09-07",0.670,0
"2017-09-08",0.880,0
"2017-09-09",0.720,0
"2017-09-10",4.890,0
"2017-09-11",0.850,0
"2017-09-12",0.400,0
"2017-09-13",0.730,0
"2017-09-14",0.500,1
"2017-09-15",0.000,1
"2017-09-16",0.000,1
"2017-09-17",0.000,1
"2017-09-18",0.000,1
"2017-09-19",0.000,1
"2017-09-20",0.000,1
"2017-09-21",0.000,1
"2017-09-22",0.000,1
"2017-09-23",0.000,1
"2017-09-24",1.270,1
"2017-09-25",4.700,1
"2017-09-26",0.770,1
"2017-09-27",0.550,0
"2017-09-28",2.120,0
"2017-09-29",2.540,1
"2017-09-30",3.160,1
