date,wssPrecipTotal,precipQF
"2020-09-01",1.080,0
"2020-09-02",1.200,0
"2020-09-03",1.000,0
"2020-09-04",0.840,0
"2020-09-05",0.800,0
"2020-09-06",1.050,0
"2020-09-07",2.880,0
"2020-09-08",1.350,1
"2020-09-09",0.580,1
"2020-09-10",0.630,1
"2020-09-11",0.750,0
"2020-09-12",0.620,0
"2020-09-13",0.690,0
"2020-09-14",0.700,0
"2020-09-15",0.260,1
"2020-09-16",0.590,0
"2020-09-17",0.630,0
"2020-09-18",0.370,0
"2020-09-19",0.690,0
"2020-09-20",1.650,0
"2020-09-21",1.230,1
"2020-09-22",0.570,0
"2020-09-23",0.700,0
"2020-09-24",0.930,0
"2020-09-25",1.200,0
"2020-09-26",3.760,0
"2020-09-27",1.790,1
"2020-09-28",0.690,1
"2020-09-29",0.680,1
"2020-09-30",0.850,0
