date,wssPrecipTotal,precipQF
"2017-06-01",0.230,0
"2017-06-02",0.110,0
"2017-06-03",0.000,1
"2017-06-04",0.000,1
"2017-06-05",0.020,1
"2017-06-06",0.000,1
"2017-06-07",0.000,1
"2017-06-08",0.910,0
"2017-06-09",0.230,0
"2017-06-10",0.460,1
"2017-06-11",21.630,0
"2017-06-12",6.010,0
"2017-06-13",6.650,0
"2017-06-14",1.390,0
"2017-06-15",0.580,0
"2017-06-16",0.530,0
"2017-06-17",10.330,0
"2017-06-18",26.130,0
"2017-06-19",7.410,0
"2017-06-20",0.390,0
"2017-06-21",0.370,0
"2017-06-22",0.410,0
"2017-06-23",0.760,0
"2017-06-24",2.460,0
"2017-06-25",15.150,0
"2017-06-26",2.460,0
"2017-06-27",0.390,0
"2017-06-28",2.820,0
"2017-06-29",1.130,0
"2017-06-30",0.400,0
