date,wssPrecipTotal,precipQF
"2019-06-01",0.170,0
"2019-06-02",0.480,1
"2019-06-03",3.450,1
"2019-06-04",1.750,1
"2019-06-05",1.160,0
"2019-06-06",1.770,1
"2019-06-07",1.000,0
"2019-06-08",0.290,0
"2019-06-09",1.140,1
"2019-06-10",1.030,1
"2019-06-11",0.410,1
"2019-06-12",1.170,1
"2019-06-13",0.440,1
"2019-06-14",0.850,1
"2019-06-15",0.620,1
"2019-06-16",1.010,1
"2019-06-17",0.620,1
"2019-06-18",0.540,1
"2019-06-19",0.450,1
"2019-06-20",1.520,1
"2019-06-21",1.000,1
"2019-06-22",0.590,1
"2019-06-23",0.990,0
"2019-06-24",0.850,1
"2019-06-25",0.700,1
"2019-06-26",1.920,1
"2019-06-27",1.140,0
"2019-06-28",0.810,1
"2019-06-29",1.010,1
"2019-06-30",1.930,1
