date,wssPrecipTotal,precipQF
"2021-04-01",0.510,0
"2021-04-02",0.460,0
"2021-04-03",0.470,0
"2021-04-04",0.360,0
"2021-04-05",0.520,0
"2021-04-06",1.410,0
"2021-04-07",0.380,0
"2021-04-08",0.290,0
"2021-04-09",0.550,0
"2021-04-10",0.450,0
"2021-04-11",0.730,0
"2021-04-12",0.540,0
"2021-04-13",0.730,0
"2021-04-14",2.520,0
"2021-04-15",0.870,0
"2021-04-16",0.520,0
"2021-04-17",0.730,0
"2021-04-18",0.240,0
"2021-04-19",0.540,0
"2021-04-20",0.710,0
"2021-04-21",0.500,0
"2021-04-22",0.730,0
"2021-04-23",0.650,0
"2021-04-24",0.450,0
"2021-04-25",1.080,0
"2021-04-26",1.980,0
"2021-04-27",0.460,0
"2021-04-28",0.500,0
"2021-04-29",0.550,0
"2021-04-30",0.540,0
