date,wssPrecipTotal,precipQF
"2020-03-01",0.180,1
"2020-03-02",0.290,1
"2020-03-03",0.240,1
"2020-03-04",0.500,1
"2020-03-05",0.200,1
"2020-03-06",0.320,1
"2020-03-07",0.140,0
"2020-03-08",2.010,1
"2020-03-09",0.330,1
"2020-03-10",0.060,1
"2020-03-11",0.060,1
"2020-03-12",0.030,1
"2020-03-13",0.000,1
"2020-03-14",0.120,1
"2020-03-15",0.020,1
"2020-03-16",0.340,1
"2020-03-17",0.030,1
"2020-03-18",0.190,1
"2020-03-19",0.150,1
"2020-03-20",0.210,0
"2020-03-21",0.090,1
"2020-03-22",0.260,0
"2020-03-23",0.000,1
"2020-03-24",0.140,1
"2020-03-25",0.060,0
"2020-03-26",0.140,1
"2020-03-27",0.930,1
"2020-03-28",0.000,0
"2020-03-29",0.190,0
"2020-03-30",0.190,0
"2020-03-31",0.220,0
