date,wssPrecipTotal,precipQF
"2021-04-01",0.530,1
"2021-04-02",0.660,1
"2021-04-03",0.640,1
"2021-04-04",1.290,1
"2021-04-05",0.340,1
"2021-04-06",0.890,1
"2021-04-07",1.810,1
"2021-04-08",0.690,1
"2021-04-09",0.800,1
"2021-04-10",1.420,1
"2021-04-11",0.940,1
"2021-04-12",0.640,1
"2021-04-13",0.860,1
"2021-04-14",1.000,1
"2021-04-15",0.580,1
"2021-04-16",0.930,1
"2021-04-17",0.660,1
"2021-04-18",0.600,1
"2021-04-19",0.480,1
"2021-04-20",0.510,1
"2021-04-21",1.460,1
"2021-04-22",0.310,1
"2021-04-23",1.490,1
"2021-04-24",0.550,1
"2021-04-25",1.300,1
"2021-04-26",0.920,1
"2021-04-27",1.190,1
"2021-04-28",0.780,1
"2021-04-29",1.000,1
"2021-04-30",0.280,1
