date,wssPrecipTotal,precipQF
"2017-06-01",1.920,0
"2017-06-02",0.740,0
"2017-06-03",0.740,0
"2017-06-04",1.390,0
"2017-06-05",8.650,0
"2017-06-06",52.460,0
"2017-06-07",2.920,0
"2017-06-08",0.360,0
"2017-06-09",0.820,0
"2017-06-10",0.320,0
"2017-06-11",0.240,0
"2017-06-12",0.040,0
"2017-06-13",0.070,0
"2017-06-14",0.430,0
"2017-06-15",0.500,0
"2017-06-16",1.460,0
"2017-06-17",0.920,0
"2017-06-18",0.230,0
"2017-06-19",9.690,0
"2017-06-20",2.060,0
"2017-06-21",0.280,0
"2017-06-22",0.450,0
"2017-06-23",0.150,0
"2017-06-24",1.950,0
"2017-06-25",0.500,0
"2017-06-26",0.990,0
"2017-06-27",2.310,0
"2017-06-28",0.610,0
"2017-06-29",0.120,0
"2017-06-30",13.750,0
