date,wssPrecipTotal,precipQF
"2020-08-01",0.000,0
"2020-08-02",0.080,0
"2020-08-03",0.150,0
"2020-08-04",0.120,0
"2020-08-05",13.800,0
"2020-08-06",0.220,0
"2020-08-07",0.030,0
"2020-08-08",0.210,0
"2020-08-09",0.170,0
"2020-08-10",0.060,0
"2020-08-11",0.150,0
"2020-08-12",0.030,0
"2020-08-13",0.000,0
"2020-08-14",2.030,0
"2020-08-15",0.120,0
"2020-08-16",0.070,0
"2020-08-17",0.020,0
"2020-08-18",0.110,0
"2020-08-19",0.000,0
"2020-08-20",0.180,0
"2020-08-21",0.120,0
"2020-08-22",0.080,0
"2020-08-23",3.760,0
"2020-08-24",5.790,0
"2020-08-25",0.060,0
"2020-08-26",0.250,0
"2020-08-27",0.030,0
"2020-08-28",4.590,0
"2020-08-29",0.060,0
"2020-08-30",1.150,0
"2020-08-31",0.000,0
