date,wssPrecipTotal,precipQF
"2021-04-01",1.360,0
"2021-04-02",2.420,0
"2021-04-03",2.190,0
"2021-04-04",1.560,0
"2021-04-05",1.390,0
"2021-04-06",1.740,0
"2021-04-07",1.770,0
"2021-04-08",1.370,0
"2021-04-09",1.020,0
"2021-04-10",4.880,0
"2021-04-11",42.680,0
"2021-04-12",0.830,0
"2021-04-13",1.560,0
"2021-04-14",1.650,0
"2021-04-15",1.000,0
"2021-04-16",8.180,0
"2021-04-17",5.220,0
"2021-04-18",27.520,0
"2021-04-19",5.800,0
"2021-04-20",1.130,0
"2021-04-21",1.720,0
"2021-04-22",2.310,0
"2021-04-23",2.570,0
"2021-04-24",1.280,0
"2021-04-25",3.520,0
"2021-04-26",1.880,0
"2021-04-27",1.730,0
"2021-04-28",2.140,0
"2021-04-29",1.900,0
"2021-04-30",0.920,0
