date,wssPrecipTotal,precipQF
"2019-12-01",0.710,0
"2019-12-02",0.310,0
"2019-12-03",0.360,0
"2019-12-04",0.380,0
"2019-12-05",0.060,0
"2019-12-06",0.210,0
"2019-12-07",0.330,0
"2019-12-08",0.170,0
"2019-12-09",0.060,0
"2019-12-10",4.520,0
"2019-12-11",0.350,1
"2019-12-12",0.260,1
"2019-12-13",0.120,0
"2019-12-14",0.060,0
"2019-12-15",0.020,0
"2019-12-16",0.080,0
"2019-12-17",0.390,1
"2019-12-18",0.260,1
"2019-12-19",0.400,1
"2019-12-20",0.540,0
"2019-12-21",0.000,0
"2019-12-22",0.000,0
"2019-12-23",0.290,1
"2019-12-24",0.240,0
"2019-12-25",0.350,0
"2019-12-26",0.000,0
"2019-12-27",0.000,0
"2019-12-28",9.120,0
"2019-12-29",0.160,0
"2019-12-30",0.410,1
"2019-12-31",0.290,1
