date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2020-09-01",0.87,0.00,9.52,0.42,0.00,86372.0,0
"2020-09-02",2.67,0.00,24.61,3.12,0.01,59851.0,1
"2020-09-03",1.55,0.00,19.64,1.26,0.00,83507.0,0
"2020-09-04",1.50,0.00,19.87,0.93,0.00,70552.0,1
"2020-09-05",1.40,0.00,7.85,0.93,0.00,86369.0,0
"2020-09-06",1.25,0.00,6.02,0.78,0.00,86371.0,0
"2020-09-07",0.91,0.00,15.90,0.38,0.00,85449.0,0
"2020-09-08",1.04,0.00,7.28,0.56,0.00,86374.0,0
"2020-09-09",1.08,0.00,5.90,0.50,0.00,86368.0,0
"2020-09-10",1.00,0.00,5.01,0.47,0.00,86372.0,0
"2020-09-11",1.13,0.00,7.42,0.67,0.00,86371.0,0
"2020-09-12",1.13,0.00,18.93,0.50,0.00,82763.0,0
"2020-09-13",1.19,0.00,21.66,0.61,0.00,83111.0,0
"2020-09-14",1.44,0.00,9.18,1.03,0.00,86371.0,0
"2020-09-15",1.82,0.00,10.77,1.75,0.00,86373.0,0
"2020-09-16",1.35,0.00,22.54,0.90,0.00,84874.0,0
"2020-09-17",2.28,0.00,22.38,2.63,0.01,83308.0,0
"2020-09-18",1.69,0.00,10.14,1.61,0.00,86375.0,0
"2020-09-19",1.59,0.00,8.42,1.22,0.00,86368.0,0
"2020-09-20",1.61,0.00,8.91,1.37,0.00,86368.0,0
"2020-09-21",1.59,0.00,7.10,1.00,0.00,86375.0,0
"2020-09-22",1.00,0.00,6.66,0.36,0.00,86371.0,0
"2020-09-23",0.97,0.00,18.08,0.65,0.00,85865.0,0
"2020-09-24",4.26,0.00,25.84,21.21,0.02,53765.0,1
"2020-09-25",1.97,0.00,25.84,2.49,0.01,81657.0,0
"2020-09-26",0.77,0.00,4.16,0.24,0.00,86372.0,0
"2020-09-27",0.92,0.00,11.87,0.59,0.00,86369.0,0
"2020-09-28",1.56,0.00,10.13,1.27,0.00,86123.0,0
"2020-09-29",1.95,0.00,26.50,5.08,0.01,75460.0,0
"2020-09-30",1.45,0.00,9.72,1.27,0.00,86373.0,0
