date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2019-06-01",1.22,0.00,11.10,0.87,0.00,86371.0,0
"2019-06-02",2.20,0.00,15.69,2.80,0.01,86372.0,0
"2019-06-03",1.42,0.00,8.02,1.23,0.00,86375.0,0
"2019-06-04",1.63,0.00,7.17,1.09,0.00,86116.0,0
"2019-06-05",1.76,0.00,9.23,1.80,0.00,86208.0,0
"2019-06-06",1.86,0.00,12.38,1.26,0.00,86372.0,0
"2019-06-07",2.25,0.01,7.61,1.38,0.00,86373.0,0
"2019-06-08",1.13,0.00,6.13,0.40,0.00,86373.0,0
"2019-06-09",1.98,0.00,16.02,2.41,0.01,86369.0,0
"2019-06-10",3.64,0.01,12.30,2.80,0.01,86375.0,0
"2019-06-11",1.59,0.00,7.64,1.40,0.00,86374.0,0
"2019-06-12",2.27,0.00,12.30,3.03,0.01,86373.0,0
"2019-06-13",1.09,0.00,9.73,0.63,0.00,86373.0,0
"2019-06-14",2.61,0.03,13.68,4.24,0.01,86374.0,0
"2019-06-15",4.22,0.04,11.88,2.85,0.01,86378.0,0
"2019-06-16",2.37,0.01,19.83,2.23,0.01,86368.0,0
"2019-06-17",1.49,0.00,8.59,0.76,0.00,86371.0,0
"2019-06-18",1.15,0.00,5.38,0.63,0.00,86373.0,0
"2019-06-19",1.98,0.00,14.91,1.39,0.00,86373.0,0
"2019-06-20",2.51,0.00,12.00,2.55,0.01,83918.0,0
"2019-06-21",3.81,0.03,13.26,3.57,0.01,86368.0,0
"2019-06-22",3.81,0.04,15.31,3.22,0.01,86378.0,0
"2019-06-23",3.85,0.08,13.24,3.31,0.01,86372.0,0
"2019-06-24",1.68,0.00,13.30,2.22,0.01,85471.0,0
"2019-06-25",1.69,0.02,7.48,0.85,0.00,86370.0,0
"2019-06-26",2.70,0.00,10.50,1.88,0.00,86372.0,0
"2019-06-27",2.06,0.01,7.72,0.99,0.00,86369.0,0
"2019-06-28",1.94,0.00,7.75,0.90,0.00,86375.0,0
"2019-06-29",1.34,0.00,8.35,0.59,0.00,86368.0,0
"2019-06-30",1.51,0.00,6.59,0.80,0.00,86372.0,0
