date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2018-05-12",0.51,0.00,5.28,0.20,0.00,86400.0,0
"2018-05-13",0.47,0.00,4.41,0.16,0.00,86345.0,0
"2018-05-14",0.50,0.00,6.73,0.27,0.00,86400.0,0
"2018-05-15",0.50,0.00,5.21,0.28,0.00,86400.0,0
"2018-05-16",0.54,0.00,5.75,0.16,0.00,86400.0,0
"2018-05-17",0.50,0.00,5.51,0.24,0.00,83581.0,0
"2018-05-18",0.41,0.00,5.34,0.15,0.00,86279.0,0
"2018-05-19",0.35,0.00,3.79,0.10,0.00,86375.0,0
"2018-05-20",0.50,0.00,5.11,0.26,0.00,86368.0,0
"2018-05-21",0.54,0.00,5.51,0.26,0.00,86368.0,0
"2018-05-22",0.48,0.00,4.79,0.21,0.00,86259.0,0
"2018-05-23",0.48,0.00,5.21,0.23,0.00,86369.0,0
"2018-05-24",0.60,0.00,5.50,0.24,0.00,86375.0,0
"2018-05-25",0.54,0.00,6.24,0.28,0.00,86375.0,0
"2018-05-26",0.63,0.00,6.82,0.30,0.00,86374.0,0
"2018-05-27",0.61,0.00,6.23,0.29,0.00,86375.0,0
"2018-05-28",0.57,0.00,6.53,0.33,0.00,86370.0,0
"2018-05-29",0.72,0.00,7.41,0.38,0.00,86372.0,0
"2018-05-30",0.64,0.00,6.75,0.28,0.00,86371.0,0
"2018-05-31",0.58,0.00,6.26,0.33,0.00,86370.0,0
