date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2018-12-01",1.28,0.00,8.40,0.86,0.00,86373.0,0
"2018-12-02",0.95,0.00,5.91,0.36,0.00,86238.0,0
"2018-12-03",1.01,0.00,4.74,0.34,0.00,86361.0,0
"2018-12-04",1.76,0.00,10.90,1.66,0.00,84990.0,0
"2018-12-05",1.15,0.00,4.82,0.35,0.00,86358.0,0
"2018-12-06",1.11,0.00,4.75,0.34,0.00,86371.0,0
"2018-12-07",1.19,0.00,5.79,0.40,0.00,86363.0,0
"2018-12-08",1.86,0.00,9.08,1.27,0.00,86373.0,0
"2018-12-09",1.21,0.00,5.85,0.49,0.00,86370.0,0
"2018-12-10",0.95,0.00,5.58,0.29,0.00,86255.0,0
"2018-12-11",2.21,0.00,11.88,1.94,0.00,86370.0,0
"2018-12-12",2.22,0.00,12.83,2.58,0.01,86359.0,0
"2018-12-13",1.71,0.00,10.00,1.24,0.00,78784.0,0
"2018-12-14",0.94,0.00,5.24,0.32,0.00,86368.0,0
"2018-12-15",2.11,0.00,13.83,2.47,0.01,86369.0,0
"2018-12-16",0.93,0.00,9.79,0.36,0.00,86367.0,0
"2018-12-17",1.18,0.00,8.45,0.85,0.00,86370.0,0
"2018-12-18",1.87,0.00,11.86,1.62,0.00,86367.0,0
"2018-12-19",2.60,0.00,13.83,2.26,0.01,86373.0,0
"2018-12-20",1.38,0.00,8.47,1.21,0.00,86371.0,0
"2018-12-21",2.17,0.00,15.20,3.10,0.01,86372.0,0
"2018-12-22",2.19,0.00,12.08,1.45,0.00,86368.0,0
"2018-12-23",1.15,0.00,6.90,0.49,0.00,86369.0,0
"2018-12-24",1.51,0.00,10.74,1.65,0.00,86369.0,0
"2018-12-25",0.99,0.00,6.66,0.37,0.00,86293.0,0
"2018-12-26",1.18,0.00,4.83,0.36,0.00,86364.0,0
"2018-12-27",0.98,0.00,5.56,0.52,0.00,86367.0,0
"2018-12-28",0.72,0.00,5.03,0.21,0.00,86215.0,0
"2018-12-29",0.93,0.00,8.59,0.40,0.00,86371.0,0
"2018-12-30",1.51,0.00,9.44,1.21,0.00,86367.0,0
"2018-12-31",2.22,0.00,9.00,1.42,0.00,71324.0,0
