date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2021-07-01",1.54,0.01,6.79,0.77,0.00,86372.0,0
"2021-07-02",1.60,0.00,7.76,0.95,0.00,86375.0,0
"2021-07-03",1.91,0.01,7.76,1.19,0.00,86373.0,0
"2021-07-04",1.70,0.01,7.61,1.02,0.00,86376.0,0
"2021-07-05",1.13,0.00,6.98,0.61,0.00,86366.0,0
"2021-07-06",1.24,0.00,6.77,0.72,0.00,86370.0,0
"2021-07-07",1.46,0.00,6.77,0.81,0.00,86371.0,0
"2021-07-08",1.49,0.00,6.72,0.77,0.00,86371.0,0
"2021-07-09",1.12,0.00,5.70,0.43,0.00,86372.0,0
"2021-07-10",0.87,0.00,6.30,0.53,0.00,86374.0,0
"2021-07-11",1.74,0.00,8.09,1.10,0.00,86374.0,0
"2021-07-12",0.82,0.00,6.81,0.64,0.00,86375.0,0
"2021-07-13",1.24,0.00,8.19,0.95,0.00,86371.0,0
"2021-07-14",1.61,0.00,7.24,0.94,0.00,86376.0,0
"2021-07-15",0.98,0.00,7.56,0.60,0.00,86371.0,0
"2021-07-16",1.16,0.00,6.13,0.50,0.00,86377.0,0
"2021-07-17",1.37,0.00,5.59,0.64,0.00,86370.0,0
"2021-07-18",1.49,0.00,6.27,0.78,0.00,86371.0,0
"2021-07-19",1.83,0.00,7.13,0.96,0.00,86376.0,0
"2021-07-20",1.61,0.00,8.10,0.92,0.00,86373.0,0
"2021-07-21",1.09,0.00,6.20,0.64,0.00,86372.0,0
"2021-07-22",1.50,0.00,7.21,0.83,0.00,86371.0,0
"2021-07-23",1.23,0.00,6.79,0.63,0.00,86374.0,0
"2021-07-24",1.01,0.00,6.91,0.54,0.00,86285.0,0
"2021-07-25",1.00,0.00,6.35,0.42,0.00,86370.0,0
"2021-07-26",1.29,0.00,7.52,0.71,0.00,86372.0,0
"2021-07-27",1.10,0.00,6.96,0.48,0.00,86372.0,0
"2021-07-28",1.07,0.00,5.13,0.40,0.00,86372.0,0
"2021-07-29",1.14,0.00,6.08,0.59,0.00,86371.0,0
"2021-07-30",1.11,0.00,6.60,0.58,0.00,86373.0,0
"2021-07-31",1.71,0.00,7.00,1.05,0.00,86376.0,0
