date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2021-07-01",1.42,0.00,6.71,0.88,0.00,86338.0,0
"2021-07-02",1.70,0.00,7.40,1.16,0.00,86351.0,0
"2021-07-03",2.44,0.01,9.30,1.74,0.00,86348.0,0
"2021-07-04",1.64,0.00,9.01,1.68,0.00,84846.0,0
"2021-07-05",1.29,0.00,6.09,0.69,0.00,86336.0,0
"2021-07-06",1.41,0.00,7.43,1.28,0.00,86347.0,0
"2021-07-07",1.50,0.00,7.09,1.35,0.00,86347.0,0
"2021-07-08",1.52,0.00,9.84,1.53,0.00,83320.0,0
"2021-07-09",1.68,0.00,8.40,1.32,0.00,86351.0,0
"2021-07-10",1.46,0.00,8.02,0.91,0.00,86341.0,0
"2021-07-11",1.75,0.00,8.48,1.40,0.00,86352.0,0
"2021-07-12",1.34,0.00,6.76,0.67,0.00,86355.0,0
"2021-07-13",1.55,0.00,11.57,1.53,0.00,86347.0,0
"2021-07-14",1.98,0.00,10.00,2.81,0.01,86345.0,0
"2021-07-15",1.45,0.00,8.16,1.26,0.00,86346.0,0
"2021-07-16",1.76,0.00,9.83,1.68,0.00,86344.0,0
"2021-07-17",2.09,0.00,10.63,2.47,0.01,86350.0,0
"2021-07-18",1.84,0.00,8.63,1.77,0.00,86334.0,0
"2021-07-19",1.50,0.00,7.27,0.85,0.00,86350.0,0
"2021-07-20",1.37,0.00,9.07,0.85,0.00,86350.0,0
"2021-07-21",1.63,0.00,9.61,1.96,0.00,86349.0,0
"2021-07-22",1.34,0.00,7.85,0.70,0.00,85876.0,0
"2021-07-23",1.19,0.00,9.23,0.75,0.00,86335.0,0
"2021-07-24",1.38,0.00,7.90,1.41,0.00,85449.0,0
"2021-07-25",2.11,0.00,10.13,2.26,0.01,83635.0,0
"2021-07-26",2.07,0.00,10.56,2.41,0.01,84541.0,0
"2021-07-27",1.44,0.00,9.50,1.69,0.00,82747.0,0
"2021-07-28",1.76,0.00,9.16,1.32,0.00,72831.0,1
"2021-07-29",1.70,0.00,9.71,2.11,0.01,74631.0,0
"2021-07-30",1.24,0.00,7.89,0.94,0.00,72773.0,1
"2021-07-31",1.29,0.00,6.50,0.72,0.00,60251.0,1
