date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2020-05-01",1.73,0.00,11.50,2.23,0.01,86368.0,0
"2020-05-02",2.14,0.00,11.52,2.36,0.01,86368.0,0
"2020-05-03",2.31,0.00,9.99,2.35,0.01,86366.0,0
"2020-05-04",2.58,0.00,16.00,4.24,0.01,86376.0,0
"2020-05-05",1.50,0.00,8.38,1.24,0.00,86368.0,0
"2020-05-06",2.41,0.00,12.17,3.24,0.01,86373.0,0
"2020-05-07",2.30,0.00,11.56,2.73,0.01,86368.0,0
"2020-05-08",3.01,0.00,14.75,3.69,0.01,86365.0,0
"2020-05-09",3.36,0.01,16.48,4.72,0.01,86366.0,0
"2020-05-10",2.70,0.00,11.18,2.73,0.01,86370.0,0
"2020-05-11",3.18,0.00,15.42,4.82,0.01,86374.0,0
"2020-05-12",2.62,0.00,11.01,3.02,0.01,86365.0,0
"2020-05-13",1.55,0.00,7.30,0.98,0.00,86375.0,0
"2020-05-14",1.83,0.00,9.44,2.53,0.01,86373.0,0
"2020-05-15",2.52,0.00,11.83,2.42,0.01,86369.0,0
"2020-05-16",1.45,0.00,8.10,1.11,0.00,86374.0,0
"2020-05-17",1.82,0.00,13.02,2.45,0.01,86370.0,0
"2020-05-18",0.94,0.00,8.44,0.52,0.00,86368.0,0
"2020-05-19",1.16,0.00,11.36,0.95,0.00,86376.0,0
"2020-05-20",1.27,0.00,9.28,1.08,0.00,86368.0,0
"2020-05-21",0.84,0.00,5.56,0.44,0.00,86371.0,0
"2020-05-22",0.73,0.00,6.25,0.30,0.00,86374.0,0
"2020-05-23",1.06,0.00,9.38,0.83,0.00,86371.0,0
"2020-05-24",1.38,0.00,10.21,1.52,0.00,86363.0,0
"2020-05-25",2.75,0.00,9.68,2.66,0.01,86370.0,0
"2020-05-26",2.45,0.00,8.68,1.98,0.00,86372.0,0
"2020-05-27",1.81,0.00,7.82,1.26,0.00,86368.0,0
"2020-05-28",2.82,0.00,12.48,4.76,0.01,86302.0,0
"2020-05-29",3.09,0.01,11.36,2.94,0.01,86368.0,0
"2020-05-30",1.54,0.00,15.32,1.65,0.00,86190.0,0
"2020-05-31",1.81,0.00,10.23,1.48,0.00,86374.0,0
