date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2019-11-01",2.23,0.00,5.18,0.87,0.00,86371.0,0
"2019-11-02",2.19,0.01,6.64,0.94,0.00,86374.0,0
"2019-11-03",1.96,0.00,4.76,0.72,0.00,86368.0,0
"2019-11-04",2.29,0.00,5.90,0.95,0.00,86380.0,0
"2019-11-05",2.22,0.01,4.98,0.69,0.00,86368.0,0
"2019-11-06",2.09,0.00,5.28,0.99,0.00,86379.0,0
"2019-11-07",2.36,0.00,5.10,0.99,0.00,86368.0,0
"2019-11-08",2.17,0.00,5.05,0.98,0.00,86374.0,0
"2019-11-09",2.09,0.00,5.16,0.94,0.00,86258.0,0
"2019-11-10",2.28,0.01,5.59,0.98,0.00,86376.0,0
"2019-11-11",2.24,0.02,5.62,0.87,0.00,86373.0,0
"2019-11-12",2.01,0.00,5.41,0.84,0.00,86377.0,0
"2019-11-13",2.02,0.00,4.94,0.93,0.00,86370.0,0
"2019-11-14",1.60,0.01,5.24,0.73,0.00,86374.0,0
"2019-11-15",1.52,0.00,7.69,0.98,0.00,86365.0,0
"2019-11-16",1.56,0.00,5.14,0.62,0.00,86309.0,0
"2019-11-17",1.85,0.00,4.88,0.56,0.00,86372.0,0
"2019-11-18",1.75,0.00,5.66,0.98,0.00,85374.0,0
"2019-11-19",1.97,0.01,9.28,1.12,0.00,85981.0,0
"2019-11-20",1.91,0.00,7.94,1.24,0.00,86372.0,0
"2019-11-21",1.93,0.00,8.26,1.35,0.00,86375.0,0
"2019-11-22",2.22,0.00,5.97,0.90,0.00,86376.0,0
"2019-11-23",2.46,0.02,5.56,0.80,0.00,86375.0,0
"2019-11-24",2.28,0.01,5.01,0.90,0.00,86266.0,0
"2019-11-25",2.76,0.00,13.51,2.26,0.01,86365.0,0
"2019-11-26",2.33,0.01,10.57,1.26,0.00,86372.0,0
"2019-11-27",2.35,0.01,15.45,2.26,0.01,86370.0,0
"2019-11-28",1.54,0.00,5.72,0.62,0.00,86311.0,0
"2019-11-29",1.30,0.00,5.92,0.78,0.00,86374.0,0
"2019-11-30",2.78,0.01,8.81,1.31,0.00,86372.0,0
