date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2020-09-01",1.43,0.00,6.44,0.76,0.00,86375.0,0
"2020-09-02",1.55,0.01,7.21,0.69,0.00,86373.0,0
"2020-09-03",1.00,0.00,5.38,0.34,0.00,86378.0,0
"2020-09-04",0.90,0.00,3.80,0.28,0.00,86372.0,0
"2020-09-05",1.69,0.00,7.50,0.81,0.00,86373.0,0
"2020-09-06",1.18,0.00,6.62,0.68,0.00,86379.0,0
"2020-09-07",1.22,0.00,6.35,0.75,0.00,86372.0,0
"2020-09-08",1.47,0.00,5.80,0.58,0.00,86372.0,0
"2020-09-09",1.44,0.00,6.42,0.63,0.00,86313.0,0
"2020-09-10",1.52,0.01,6.94,0.74,0.00,86376.0,0
"2020-09-11",1.38,0.00,6.91,0.69,0.00,86371.0,0
"2020-09-12",1.31,0.00,6.34,0.53,0.00,86378.0,0
"2020-09-13",1.10,0.00,4.87,0.36,0.00,86369.0,0
"2020-09-14",0.74,0.00,5.97,0.45,0.00,86376.0,0
"2020-09-15",0.78,0.00,5.88,0.54,0.00,86369.0,0
"2020-09-16",1.07,0.00,5.87,0.48,0.00,86376.0,0
"2020-09-17",1.26,0.00,6.39,0.46,0.00,86379.0,0
"2020-09-18",1.11,0.00,6.98,0.61,0.00,86374.0,0
"2020-09-19",1.96,0.02,7.09,0.89,0.00,86373.0,0
"2020-09-20",1.73,0.00,8.63,1.10,0.00,86374.0,0
"2020-09-21",1.73,0.01,7.51,1.00,0.00,86371.0,0
"2020-09-22",1.18,0.00,6.21,0.66,0.00,86370.0,0
"2020-09-23",0.74,0.00,4.60,0.41,0.00,86373.0,0
"2020-09-24",1.44,0.00,8.62,1.63,0.00,86369.0,0
"2020-09-25",2.12,0.02,8.92,1.25,0.00,86376.0,0
"2020-09-26",1.34,0.00,7.84,0.76,0.00,86372.0,0
"2020-09-27",1.33,0.00,7.54,0.61,0.00,86375.0,0
"2020-09-28",1.11,0.00,6.79,0.69,0.00,86370.0,0
"2020-09-29",1.26,0.00,7.14,0.51,0.00,86371.0,0
"2020-09-30",0.89,0.00,6.41,0.40,0.00,86373.0,0
