date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2015-05-01",3.28,0.01,9.95,1.33,0.00,86376.0,0
"2015-05-02",2.25,0.00,6.28,1.09,0.00,86374.0,0
"2015-05-03",2.24,0.00,8.41,1.58,0.00,86374.0,0
"2015-05-04",2.62,0.01,7.17,1.82,0.00,86212.0,0
"2015-05-05",2.96,0.01,7.77,1.48,0.00,86222.0,0
"2015-05-06",2.60,0.01,7.13,0.92,0.00,86371.0,0
"2015-05-07",2.18,0.00,6.31,1.39,0.00,86372.0,0
"2015-05-08",2.40,0.00,8.08,1.35,0.00,86372.0,0
"2015-05-09",2.09,0.00,6.27,0.80,0.00,86372.0,0
"2015-05-10",2.27,0.00,8.96,1.65,0.00,86370.0,0
"2015-05-11",3.58,0.03,10.18,1.34,0.00,86364.0,0
"2015-05-12",2.44,0.00,8.01,0.99,0.00,82380.0,0
"2015-05-13",2.73,0.01,7.02,1.45,0.00,86372.0,0
"2015-05-14",1.97,0.01,6.02,0.82,0.00,86371.0,0
"2015-05-15",3.43,0.07,17.21,2.21,0.01,86373.0,0
"2015-05-16",3.71,0.04,14.06,1.77,0.00,86375.0,0
"2015-05-17",3.61,0.04,10.49,2.02,0.00,86370.0,0
"2015-05-18",2.53,0.01,7.11,1.04,0.00,86369.0,0
"2015-05-19",2.24,0.00,6.76,0.78,0.00,86264.0,0
"2015-05-20",2.39,0.00,19.78,2.13,0.00,86372.0,0
"2015-05-21",3.33,0.21,8.97,1.17,0.00,86374.0,0
"2015-05-22",2.97,0.01,9.01,1.82,0.00,86378.0,0
"2015-05-23",2.69,0.01,9.66,1.43,0.00,86371.0,0
"2015-05-24",3.91,0.03,14.55,2.55,0.01,86370.0,0
"2015-05-25",3.66,0.16,10.62,1.79,0.00,86374.0,0
"2015-05-26",3.76,0.11,10.20,1.69,0.00,86375.0,0
"2015-05-27",2.75,0.02,16.11,1.61,0.00,86369.0,0
"2015-05-28",1.90,0.00,8.91,1.03,0.00,86335.0,0
"2015-05-29",2.39,0.01,7.57,1.33,0.00,86369.0,0
"2015-05-30",3.12,0.05,10.52,1.62,0.00,86368.0,0
"2015-05-31",2.30,0.00,6.78,1.04,0.00,86372.0,0
