date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2019-01-01",,,,-0.00,,0.0,1
"2019-01-02",,,,-0.00,,0.0,1
"2019-01-03",0.82,0.00,4.55,0.23,0.00,26733.0,1
"2019-01-04",1.00,0.00,6.07,0.32,0.00,86368.0,0
"2019-01-05",0.89,0.00,3.99,0.22,0.00,86371.0,0
"2019-01-06",1.63,0.00,12.65,2.51,0.01,86367.0,0
"2019-01-07",3.09,0.01,17.53,3.72,0.01,86371.0,0
"2019-01-08",1.87,0.00,9.50,1.38,0.00,86370.0,0
"2019-01-09",0.93,0.00,4.99,0.27,0.00,86365.0,0
"2019-01-10",0.82,0.00,3.58,0.23,0.00,86371.0,0
"2019-01-11",1.01,0.00,3.21,0.36,0.00,86371.0,0
"2019-01-12",1.06,0.00,3.04,0.29,0.00,85466.0,0
"2019-01-13",1.14,0.00,2.77,0.20,0.00,86358.0,0
"2019-01-14",1.11,0.00,3.05,0.25,0.00,86218.0,0
"2019-01-15",1.09,0.00,3.42,0.34,0.00,86372.0,0
"2019-01-16",0.99,0.00,7.89,0.68,0.00,86373.0,0
"2019-01-17",1.05,0.00,8.35,0.71,0.00,86374.0,0
"2019-01-18",1.97,0.01,9.17,0.98,0.00,86368.0,0
"2019-01-19",2.29,0.00,10.08,1.63,0.00,86296.0,0
"2019-01-20",2.50,0.00,12.76,2.30,0.01,86366.0,0
"2019-01-21",1.58,0.00,9.86,1.66,0.00,86373.0,0
"2019-01-22",1.41,0.00,10.36,1.13,0.00,86373.0,0
"2019-01-23",2.28,0.00,11.08,1.97,0.00,86370.0,0
"2019-01-24",1.51,0.00,8.89,1.40,0.00,86373.0,0
"2019-01-25",1.64,0.00,7.36,0.99,0.00,86371.0,0
"2019-01-26",1.06,0.00,7.85,0.62,0.00,86367.0,0
"2019-01-27",2.48,0.00,15.10,3.19,0.01,86368.0,0
"2019-01-28",1.71,0.00,11.27,1.61,0.00,86368.0,0
"2019-01-29",1.11,0.00,4.96,0.32,0.00,86371.0,0
"2019-01-30",0.96,0.00,3.07,0.27,0.00,43003.0,1
"2019-01-31",,,,-0.00,,0.0,1
