date,wssWindSpeedMean,wssWindSpeedMinimum,wssWindSpeedMaximum,wssWindSpeedVariance,wssWindSpeedStdErMean,wssWindSpeedNumPts,windSpeedQF
"2020-03-01",3.51,0.01,12.11,2.28,0.01,86366.0,0
"2020-03-02",4.77,0.00,14.65,3.66,0.01,86371.0,0
"2020-03-03",4.04,0.00,13.24,2.87,0.01,86374.0,0
"2020-03-04",2.34,0.00,10.32,2.23,0.01,86370.0,0
"2020-03-05",3.09,0.03,12.35,2.37,0.01,86377.0,0
"2020-03-06",4.34,0.00,14.49,4.80,0.01,86373.0,0
"2020-03-07",3.22,0.01,10.29,2.07,0.00,86377.0,0
"2020-03-08",3.30,0.03,11.29,1.75,0.00,85895.0,0
"2020-03-09",4.55,0.07,13.87,2.14,0.00,86268.0,0
"2020-03-10",4.54,0.22,11.65,1.92,0.00,86374.0,0
"2020-03-11",3.00,0.09,7.54,1.34,0.00,86370.0,0
"2020-03-12",4.68,0.20,14.33,2.98,0.01,86375.0,0
"2020-03-13",3.47,0.00,12.40,4.05,0.01,85477.0,0
"2020-03-14",2.38,0.05,8.42,1.34,0.00,86374.0,0
"2020-03-15",2.36,0.00,9.47,1.83,0.00,86374.0,0
"2020-03-16",2.41,0.00,9.21,1.80,0.00,86372.0,0
"2020-03-17",1.86,0.00,5.15,0.65,0.00,86373.0,0
"2020-03-18",3.43,0.03,10.37,1.49,0.00,86371.0,0
"2020-03-19",4.06,0.33,10.35,1.73,0.00,86374.0,0
"2020-03-20",4.94,0.09,15.75,2.66,0.01,86373.0,0
"2020-03-21",2.51,0.00,8.41,1.77,0.00,86373.0,0
"2020-03-22",2.41,0.00,9.60,1.69,0.00,86373.0,0
"2020-03-23",3.90,0.25,10.53,1.59,0.00,86240.0,0
"2020-03-24",4.11,0.08,14.58,4.02,0.01,86375.0,0
"2020-03-25",3.52,0.04,11.46,2.03,0.00,86378.0,0
"2020-03-26",3.21,0.02,10.48,1.53,0.00,86372.0,0
"2020-03-27",3.99,0.01,11.08,1.97,0.00,86371.0,0
"2020-03-28",4.56,0.10,13.58,2.46,0.01,86373.0,0
"2020-03-29",3.87,0.00,13.18,4.08,0.01,86371.0,0
"2020-03-30",2.55,0.00,9.16,1.41,0.00,86371.0,0
"2020-03-31",3.69,0.00,17.88,5.08,0.01,86374.0,0
