date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-07-01",354.23,-3.11,1010.07,152585.22,1.33,86400.0,0
"2020-07-02",351.88,-2.96,1010.98,152036.92,1.33,86400.0,0
"2020-07-03",353.13,-2.96,1009.25,152867.16,1.33,86297.0,0
"2020-07-04",358.24,-3.31,1018.38,156546.27,1.35,86400.0,0
"2020-07-05",359.20,-3.44,1021.83,156996.59,1.35,86315.0,0
"2020-07-06",360.89,-3.54,1027.49,158915.47,1.36,86400.0,0
"2020-07-07",361.84,-3.49,1027.44,159426.60,1.36,86400.0,0
"2020-07-08",359.78,-3.25,1023.64,157246.52,1.35,86400.0,0
"2020-07-09",354.77,-3.43,1011.22,153978.85,1.33,86400.0,0
"2020-07-10",354.29,-3.46,1016.39,154076.83,1.34,86400.0,0
"2020-07-11",341.36,-3.28,984.51,144890.44,1.29,86400.0,0
"2020-07-12",342.43,-3.52,982.15,145000.95,1.30,86400.0,0
"2020-07-13",344.48,-3.99,997.95,147864.15,1.31,86400.0,0
"2020-07-14",346.07,-3.81,992.26,148184.53,1.31,86400.0,0
"2020-07-15",334.58,-3.13,965.77,139686.04,1.27,86400.0,0
"2020-07-16",333.31,-3.08,961.49,138869.91,1.27,86400.0,0
"2020-07-17",331.49,-3.20,960.68,138686.52,1.27,86400.0,0
"2020-07-18",335.76,-3.17,971.97,141751.49,1.28,86400.0,0
"2020-07-19",333.07,-3.35,957.65,138339.84,1.27,86400.0,0
"2020-07-20",326.35,-2.78,955.31,136814.84,1.26,86400.0,0
"2020-07-21",288.66,-3.08,1267.62,116163.88,1.16,86399.0,0
"2020-07-22",333.12,-2.93,976.98,143280.48,1.29,86400.0,0
"2020-07-23",334.05,-3.28,964.08,140088.85,1.27,86315.0,0
"2020-07-24",326.19,-2.81,947.52,135241.41,1.25,86400.0,0
"2020-07-25",326.59,-2.92,949.66,136676.04,1.26,86400.0,0
"2020-07-26",330.16,-2.95,952.46,137687.56,1.26,86400.0,0
"2020-07-27",328.44,-3.11,957.32,138094.65,1.26,86400.0,0
"2020-07-28",329.27,-3.26,958.72,138921.30,1.27,86400.0,0
"2020-07-29",329.81,-3.31,966.33,139072.41,1.27,86400.0,0
"2020-07-30",333.02,-3.68,969.64,142619.41,1.28,86400.0,0
"2020-07-31",336.67,-3.66,979.12,145323.06,1.30,86400.0,0
