date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-10-01",205.66,-1.65,1090.47,88915.90,1.01,86400.0,0
"2019-10-02",224.50,-1.87,951.30,95162.66,1.05,86400.0,0
"2019-10-03",218.78,-1.88,898.16,86255.31,1.00,86400.0,0
"2019-10-04",192.38,-1.74,962.03,75523.77,0.93,86400.0,0
"2019-10-05",211.87,-1.76,866.44,83967.73,0.99,86400.0,0
"2019-10-06",183.53,-1.87,930.20,77603.33,0.95,86400.0,0
"2019-10-07",237.12,-1.67,836.83,97072.39,1.06,86400.0,0
"2019-10-08",233.14,-2.40,825.80,94067.02,1.04,86399.0,0
"2019-10-09",188.65,-2.11,1067.67,77660.64,0.96,85006.0,0
"2019-10-10",116.87,-2.02,1080.86,36799.63,0.65,86400.0,0
"2019-10-11",228.40,-1.58,821.47,97803.25,1.06,86400.0,0
"2019-10-12",239.36,-2.55,839.02,99913.11,1.08,86400.0,0
"2019-10-13",214.83,-1.79,786.74,87945.83,1.01,86400.0,0
"2019-10-14",97.34,-1.85,962.92,25892.01,0.55,86400.0,0
"2019-10-15",154.00,-1.44,920.92,56865.85,0.81,86400.0,0
"2019-10-16",176.79,-1.88,976.28,66330.82,0.88,86400.0,0
"2019-10-17",222.97,-2.25,852.15,92808.79,1.04,86400.0,0
"2019-10-18",215.12,-1.94,772.36,83633.30,0.98,86400.0,0
"2019-10-19",208.32,-3.10,754.02,78904.93,0.96,86400.0,0
"2019-10-20",199.61,-2.26,737.43,76509.49,0.94,86400.0,0
"2019-10-21",217.35,-2.31,782.50,85940.59,1.00,86400.0,0
"2019-10-22",214.54,-2.28,775.82,84331.66,0.99,86400.0,0
"2019-10-23",199.54,-2.11,740.77,77063.98,0.95,84795.0,0
"2019-10-24",9.70,-1.84,163.97,379.17,0.07,86400.0,0
"2019-10-25",31.98,-1.70,168.07,2341.30,0.16,86400.0,0
"2019-10-26",200.70,-0.95,738.62,75814.55,0.94,86400.0,0
"2019-10-27",207.95,-1.88,759.65,80421.92,0.96,86400.0,0
"2019-10-28",44.84,-2.13,274.84,4382.62,0.23,86400.0,0
"2019-10-29",28.40,-1.62,213.18,1641.53,0.14,86400.0,0
"2019-10-30",34.31,-1.67,334.32,3187.62,0.19,86400.0,0
"2019-10-31",208.66,-1.74,769.15,82057.40,0.97,86400.0,0
