date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-04-01",273.16,-2.19,898.05,116606.50,1.16,86400.0,0
"2021-04-02",275.42,-1.93,887.14,114927.63,1.15,86400.0,0
"2021-04-03",267.27,-2.14,874.24,111140.20,1.13,86400.0,0
"2021-04-04",274.12,-2.22,875.46,112311.15,1.14,86332.0,0
"2021-04-05",266.80,-2.19,868.07,111561.47,1.15,85005.0,0
"2021-04-06",80.78,-2.00,1038.59,19608.56,0.48,86400.0,0
"2021-04-07",40.96,-1.79,284.14,3321.76,0.20,86400.0,0
"2021-04-08",123.43,-1.22,1162.26,34924.71,0.64,86400.0,0
"2021-04-09",229.14,-2.31,1007.65,89531.37,1.02,86400.0,0
"2021-04-10",241.20,-1.47,1298.45,110802.47,1.13,86400.0,0
"2021-04-11",298.72,-2.28,931.32,127287.73,1.21,86400.0,0
"2021-04-12",156.70,-2.12,1132.19,45298.44,0.72,86400.0,0
"2021-04-13",262.74,-2.22,1322.44,107022.07,1.11,86400.0,0
"2021-04-14",289.78,-2.00,1331.72,121761.81,1.19,86400.0,0
"2021-04-15",263.43,-1.82,922.11,105232.77,1.10,86400.0,0
"2021-04-16",42.88,-2.37,329.88,4036.38,0.22,86400.0,0
"2021-04-17",91.58,-1.29,1353.73,25537.36,0.54,86400.0,0
"2021-04-18",242.82,-1.96,1454.63,99755.23,1.07,86400.0,0
"2021-04-19",253.43,-2.22,1370.79,117998.40,1.17,86400.0,0
"2021-04-20",258.87,-1.55,1330.80,119754.03,1.19,83982.0,0
"2021-04-21",216.20,-2.09,1324.33,120575.43,1.34,67139.0,1
"2021-04-22",451.08,15.52,1152.52,75386.99,1.52,32767.0,1
"2021-04-23",39.82,-2.79,354.01,3207.95,0.19,86400.0,0
"2021-04-24",302.66,-2.05,961.53,133492.60,1.24,86398.0,0
"2021-04-25",301.61,-2.61,956.97,131069.59,1.23,86400.0,0
"2021-04-26",232.62,-2.30,985.40,94198.62,1.09,79086.0,0
"2021-04-27",193.49,-2.63,1103.70,66243.99,0.88,86400.0,0
"2021-04-28",128.38,-2.31,1234.87,42141.73,0.70,86400.0,0
"2021-04-29",319.99,-2.43,988.04,141368.12,1.28,86400.0,0
"2021-04-30",325.31,-2.94,969.75,137142.85,1.26,86400.0,0
