date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-03-01",175.85,-1.16,823.51,64304.74,0.86,86400.0,0
"2021-03-02",149.74,-1.65,870.34,42155.18,0.70,86400.0,0
"2021-03-03",138.74,-1.70,1002.19,43360.44,0.71,86400.0,0
"2021-03-04",191.00,-1.42,682.70,65625.62,0.87,86400.0,0
"2021-03-05",194.17,-1.56,692.78,67402.93,0.88,86400.0,0
"2021-03-06",190.13,-1.83,874.47,72449.10,0.92,86400.0,0
"2021-03-07",130.79,-1.80,620.76,30303.53,0.59,86400.0,0
"2021-03-08",171.97,-1.50,700.08,61307.01,0.84,86400.0,0
"2021-03-09",170.78,-1.94,713.16,57499.72,0.82,86399.0,0
"2021-03-10",15.94,-1.71,144.93,698.37,0.09,86336.0,0
"2021-03-11",128.13,-2.08,1007.98,37433.11,0.66,86400.0,0
"2021-03-12",214.45,-1.70,757.66,82276.38,0.98,86400.0,0
"2021-03-13",210.22,-1.79,727.91,75295.91,0.93,86400.0,0
"2021-03-14",204.13,-1.73,824.79,70301.47,0.90,86399.0,0
"2021-03-15",131.99,-1.45,997.43,33842.57,0.63,86400.0,0
"2021-03-16",108.97,-0.79,646.73,24352.45,0.53,86400.0,0
"2021-03-17",95.32,-1.25,1023.85,19573.60,0.48,86400.0,0
"2021-03-18",223.52,-1.51,823.74,81611.35,0.97,86400.0,0
"2021-03-19",235.20,-1.62,789.28,89878.19,1.02,86400.0,0
"2021-03-20",232.74,-1.96,785.64,88862.21,1.01,86303.0,0
"2021-03-21",191.78,-2.02,932.72,62476.64,0.85,86400.0,0
"2021-03-22",196.54,-1.71,1026.28,76799.57,0.94,86400.0,0
"2021-03-23",131.65,-1.57,895.21,51829.41,0.77,86400.0,0
"2021-03-24",35.12,-0.73,294.64,2434.47,0.17,86400.0,0
"2021-03-25",83.81,-0.81,342.06,12410.73,0.38,86400.0,0
"2021-03-26",88.31,-1.19,1051.51,13741.02,0.40,86400.0,0
"2021-03-27",124.94,-1.56,985.31,44114.80,0.71,86400.0,0
"2021-03-28",151.36,-0.95,1230.19,46746.94,0.74,86400.0,0
"2021-03-29",233.95,-2.77,799.32,92093.42,1.03,86400.0,0
"2021-03-30",232.57,-2.66,861.26,89372.40,1.02,86400.0,0
"2021-03-31",127.37,-1.08,834.01,24807.80,0.54,86400.0,0
