date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-07-01",242.22,-1.41,1342.81,124590.56,1.20,86400.0,0
"2020-07-02",380.33,-2.20,1025.37,155511.62,1.34,86399.0,0
"2020-07-03",255.77,-1.92,1334.15,100817.48,1.08,86392.0,0
"2020-07-04",302.76,-2.18,1229.33,142128.86,1.28,86396.0,0
"2020-07-05",307.17,-2.08,1385.01,129329.86,1.22,86399.0,0
"2020-07-06",327.13,-1.89,1181.66,152751.47,1.33,86389.0,0
"2020-07-07",333.75,-2.32,1096.44,149109.88,1.32,85351.0,0
"2020-07-08",325.61,-2.20,1225.40,152960.24,1.33,86391.0,0
"2020-07-09",372.51,-2.04,1036.01,148873.39,1.31,86400.0,0
"2020-07-10",303.30,-2.20,1243.61,142836.48,1.29,86400.0,0
"2020-07-11",364.01,-2.25,1011.27,153890.31,1.33,86397.0,0
"2020-07-12",363.70,-2.43,1008.33,147228.63,1.31,86400.0,0
"2020-07-13",294.17,-3.08,1161.11,132712.41,1.24,86319.0,0
"2020-07-14",341.25,-3.22,1049.40,154191.72,1.34,86400.0,0
"2020-07-15",359.73,-2.30,990.99,147312.36,1.31,86400.0,0
"2020-07-16",360.75,-2.23,982.70,144830.27,1.29,86400.0,0
"2020-07-17",355.59,-2.43,1105.30,147016.15,1.30,86397.0,0
"2020-07-18",334.66,-2.35,1179.22,148303.77,1.31,86400.0,0
"2020-07-19",344.33,-2.35,1219.06,150159.68,1.32,85648.0,0
"2020-07-20",351.88,-2.21,1117.85,151045.37,1.32,86400.0,0
"2020-07-21",352.04,-2.21,1005.82,142980.61,1.29,86400.0,0
"2020-07-22",287.29,-2.64,1209.94,114567.77,1.15,86400.0,0
"2020-07-23",221.33,-3.20,1262.66,117333.32,1.17,86400.0,0
"2020-07-24",329.75,-1.75,1101.70,142509.49,1.28,86400.0,0
"2020-07-25",271.29,-2.28,1170.90,126948.01,1.21,86400.0,0
"2020-07-26",310.56,-2.03,1127.24,135373.03,1.25,86396.0,0
"2020-07-27",346.46,-2.15,1011.87,139795.62,1.27,86400.0,0
"2020-07-28",124.41,-2.15,780.22,24289.08,0.53,86398.0,0
"2020-07-29",194.44,-1.21,1212.33,75843.68,0.94,86296.0,0
"2020-07-30",321.92,-1.75,961.22,139251.40,1.27,86397.0,0
"2020-07-31",263.30,-2.30,1335.72,105503.93,1.11,86400.0,0
