date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2022-02-01",12.80,-1.00,98.65,845.64,0.10,86363.0,0
"2022-02-02",21.65,-2.22,147.01,2317.42,0.16,86400.0,0
"2022-02-03",16.01,-2.10,101.92,1123.20,0.11,86400.0,0
"2022-02-04",13.43,-1.75,90.15,809.67,0.10,86400.0,0
"2022-02-05",10.45,-1.47,96.51,517.24,0.08,85428.0,0
"2022-02-06",13.51,-1.51,131.18,886.80,0.10,86400.0,0
"2022-02-07",25.00,-1.46,158.15,2577.16,0.17,86400.0,0
"2022-02-08",25.87,-1.66,162.23,2508.54,0.17,86400.0,0
"2022-02-09",11.33,-1.32,113.18,491.52,0.08,86400.0,0
"2022-02-10",17.42,-1.09,140.18,1344.89,0.12,86400.0,0
"2022-02-11",22.47,-1.51,128.15,1753.70,0.14,86400.0,0
"2022-02-12",24.43,-1.35,134.57,2003.32,0.15,86400.0,0
"2022-02-13",36.48,-1.40,221.81,4954.66,0.24,86400.0,0
"2022-02-14",46.03,-2.29,246.29,6820.57,0.28,86400.0,0
"2022-02-15",30.77,-1.46,154.86,2865.78,0.18,86400.0,0
"2022-02-16",24.23,-1.47,204.61,1927.17,0.15,86400.0,0
"2022-02-17",26.48,-1.23,179.18,2241.59,0.16,86400.0,0
"2022-02-18",23.19,-2.17,134.03,1502.23,0.13,86400.0,0
"2022-02-19",37.72,-2.05,187.75,4113.88,0.22,86398.0,0
"2022-02-20",41.37,-1.87,199.42,4746.44,0.23,86400.0,0
"2022-02-21",22.79,-2.10,151.79,1446.15,0.13,86400.0,0
"2022-02-22",23.88,-1.06,183.83,1719.37,0.14,86400.0,0
"2022-02-23",40.60,-1.82,313.31,4965.61,0.24,86400.0,0
"2022-02-24",32.14,-1.61,243.44,2772.08,0.18,86400.0,0
"2022-02-25",43.87,-1.23,215.66,5366.95,0.25,86400.0,0
"2022-02-26",29.99,-1.84,169.19,2212.36,0.16,86400.0,0
"2022-02-27",42.81,-1.84,246.34,4976.66,0.24,86400.0,0
"2022-02-28",9.17,-1.35,146.57,710.76,0.11,64077.0,1
