date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2017-04-01",154.26,-1.75,1162.20,68493.86,0.89,86400.0,0
"2017-04-02",55.08,-1.54,357.40,6043.41,0.26,86400.0,0
"2017-04-03",130.64,-1.51,1251.63,56892.11,0.81,86400.0,0
"2017-04-04",28.34,-2.13,190.67,1302.22,0.12,86400.0,0
"2017-04-05",180.31,-1.40,1212.25,82248.63,0.98,86400.0,0
"2017-04-06",290.50,-2.35,1080.15,129581.28,1.22,86400.0,0
"2017-04-07",261.88,-3.12,959.86,108634.06,1.12,86400.0,0
"2017-04-08",212.03,-2.02,938.69,71362.89,0.91,86400.0,0
"2017-04-09",162.48,-2.14,1067.49,39906.33,0.68,86400.0,0
"2017-04-10",295.73,-2.13,1172.41,129906.27,1.23,86400.0,0
"2017-04-11",271.65,-2.08,934.08,111148.07,1.13,86400.0,0
"2017-04-12",182.61,-2.30,1181.67,85554.21,1.00,85881.0,0
"2017-04-13",170.77,-3.46,1003.40,50786.20,0.77,86400.0,0
"2017-04-14",153.81,-2.72,1206.56,36357.98,0.65,86400.0,0
"2017-04-15",192.78,-2.24,1289.29,86641.69,1.00,86400.0,0
"2017-04-16",97.34,-3.15,1004.80,24598.77,0.53,86400.0,0
"2017-04-17",297.77,-2.31,1010.31,129572.71,1.22,86400.0,0
"2017-04-18",265.56,-2.11,940.52,108026.52,1.12,86400.0,0
"2017-04-19",278.77,-2.39,1157.24,141114.26,1.28,86400.0,0
"2017-04-20",288.63,-3.24,1236.41,134702.47,1.25,86400.0,0
"2017-04-21",65.52,-2.47,440.66,6614.62,0.28,86400.0,0
"2017-04-22",278.20,-3.57,1509.81,128481.02,1.22,86400.0,0
"2017-04-23",321.30,-3.02,997.79,144697.21,1.29,86400.0,0
"2017-04-24",300.02,-2.33,1093.65,126859.01,1.21,86395.0,0
"2017-04-25",40.73,-2.11,491.92,8172.80,0.39,52898.0,1
"2017-04-26",,,,-0.00,,0.0,1
"2017-04-27",,,,-0.00,,0.0,1
"2017-04-28",,,,-0.00,,0.0,1
"2017-04-29",,,,-0.00,,0.0,1
"2017-04-30",,,,-0.00,,0.0,1
