date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2018-11-01",15.45,-1.35,194.52,665.03,0.09,86400.0,0
"2018-11-02",10.90,-1.50,120.00,375.33,0.07,86400.0,0
"2018-11-03",44.03,-1.73,761.80,7396.24,0.30,84815.0,0
"2018-11-04",136.66,-1.73,611.37,39328.89,0.68,85095.0,0
"2018-11-05",25.83,-1.60,170.90,1770.33,0.14,86400.0,0
"2018-11-06",21.95,-1.28,200.01,1555.39,0.13,86396.0,0
"2018-11-07",131.28,-1.86,573.49,38405.99,0.67,86400.0,0
"2018-11-08",130.97,-2.03,653.72,41303.81,0.69,86398.0,0
"2018-11-09",43.91,-2.03,509.55,5956.53,0.26,86400.0,0
"2018-11-10",70.71,-1.65,754.35,16760.44,0.44,86400.0,0
"2018-11-11",129.90,-1.67,546.67,37388.72,0.66,86400.0,0
"2018-11-12",111.50,-1.60,525.46,29842.22,0.59,86400.0,0
"2018-11-13",22.63,-1.44,168.75,1558.63,0.14,82081.0,0
"2018-11-14",121.26,-1.60,617.93,37003.19,0.65,86400.0,0
"2018-11-15",47.95,-1.41,318.03,6343.17,0.27,86400.0,0
"2018-11-16",49.15,-2.00,659.80,8536.15,0.31,86400.0,0
"2018-11-17",54.35,-1.64,612.89,10298.05,0.35,86400.0,0
"2018-11-18",54.68,-1.48,563.05,7253.84,0.29,86400.0,0
"2018-11-19",27.43,-1.09,343.52,2881.79,0.19,83804.0,0
"2018-11-20",17.29,-1.39,175.88,1015.13,0.11,86400.0,0
"2018-11-21",52.85,-1.99,613.92,8293.05,0.31,86400.0,0
"2018-11-22",112.28,-1.74,653.21,30691.57,0.60,86400.0,0
"2018-11-23",120.03,-1.64,504.71,33307.05,0.62,86400.0,0
"2018-11-24",85.37,-1.41,630.91,22094.57,0.51,86400.0,0
"2018-11-25",32.97,-1.21,393.30,3623.53,0.20,86400.0,0
"2018-11-26",13.92,-1.74,91.14,581.33,0.08,86400.0,0
"2018-11-27",48.19,-1.21,440.55,6840.18,0.28,86400.0,0
"2018-11-28",46.50,-1.36,483.03,6106.16,0.27,86400.0,0
"2018-11-29",57.51,-1.47,689.26,8741.23,0.32,86400.0,0
"2018-11-30",38.17,-1.47,207.80,3193.80,0.19,86400.0,0
