date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2018-07-01",371.10,-2.38,1088.09,179943.03,1.44,86400.0,0
"2018-07-02",342.49,-2.35,1082.47,150968.97,1.35,83249.0,0
"2018-07-03",234.63,-2.48,1291.07,103001.35,1.09,86400.0,0
"2018-07-04",276.78,-3.38,1405.83,126524.38,1.21,86400.0,0
"2018-07-05",190.63,-1.86,1359.29,63845.20,0.86,86400.0,0
"2018-07-06",215.36,-2.25,1328.04,88734.06,1.01,86400.0,0
"2018-07-07",190.40,-2.15,1400.97,85899.84,1.00,86400.0,0
"2018-07-08",207.69,-1.99,1394.21,90519.94,1.02,86400.0,0
"2018-07-09",348.73,-2.55,1034.80,161114.57,1.37,86400.0,0
"2018-07-10",323.62,-2.16,1244.30,153767.43,1.39,79200.0,0
"2018-07-11",359.32,-2.43,1242.92,158185.52,1.35,86400.0,0
"2018-07-12",206.98,-2.09,1427.67,72416.63,0.92,86400.0,0
"2018-07-13",262.94,-2.04,1394.52,109480.96,1.13,86400.0,0
"2018-07-14",263.81,-2.03,1450.33,110196.32,1.13,86400.0,0
"2018-07-15",79.22,-1.99,653.75,11996.78,0.37,86400.0,0
"2018-07-16",236.36,-2.09,1371.55,101181.10,1.08,86400.0,0
"2018-07-17",284.44,-1.91,1492.19,137321.80,1.26,86400.0,0
"2018-07-18",316.71,-1.99,1243.07,149872.03,1.34,83797.0,0
"2018-07-19",352.29,-2.42,1172.43,161913.46,1.37,86400.0,0
"2018-07-20",229.13,-2.70,1009.19,84037.41,0.99,86400.0,0
"2018-07-21",251.95,-1.98,1389.24,109453.86,1.13,86400.0,0
"2018-07-22",161.09,-2.01,1389.08,65428.04,0.87,86400.0,0
"2018-07-23",128.57,-1.11,1390.18,41331.56,0.69,86400.0,0
"2018-07-24",270.76,-1.89,1386.17,131123.27,1.23,86400.0,0
"2018-07-25",239.63,-2.20,1598.20,113029.85,1.14,86400.0,0
"2018-07-26",261.97,-1.71,1603.83,125555.59,1.21,86400.0,0
"2018-07-27",238.16,-2.45,1221.10,123767.27,1.20,86400.0,0
"2018-07-28",237.37,-2.47,1228.27,109114.91,1.12,86400.0,0
"2018-07-29",285.31,-1.89,1104.77,123572.93,1.20,86398.0,0
"2018-07-30",244.80,-2.23,1478.96,99902.14,1.08,86400.0,0
"2018-07-31",270.78,-2.31,1235.95,129008.33,1.24,83457.0,0
