date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-12-01",110.71,-2.68,493.18,30421.33,0.59,86400.0,0
"2021-12-02",118.36,-2.78,496.10,32362.96,0.61,86400.0,0
"2021-12-03",99.71,-2.88,524.46,23769.96,0.52,86400.0,0
"2021-12-04",117.76,-2.40,517.75,32957.41,0.62,86400.0,0
"2021-12-05",101.70,-2.66,535.85,27420.93,0.56,86400.0,0
"2021-12-06",60.50,-1.84,530.63,9991.64,0.34,86400.0,0
"2021-12-07",105.66,-2.37,555.53,28671.45,0.58,86156.0,0
"2021-12-08",74.22,-2.58,674.67,18670.13,0.46,86400.0,0
"2021-12-09",37.77,-2.27,311.13,3471.07,0.20,86400.0,0
"2021-12-10",98.37,-1.70,611.15,25214.96,0.54,86400.0,0
"2021-12-11",98.51,-2.03,545.85,24421.15,0.53,86400.0,0
"2021-12-12",52.18,-2.22,518.35,8895.55,0.32,86400.0,0
"2021-12-13",89.78,-2.65,715.07,21428.59,0.50,86400.0,0
"2021-12-14",45.30,-2.43,295.04,5013.93,0.24,86397.0,0
"2021-12-15",53.74,-2.51,482.95,10512.09,0.37,77443.0,0
"2021-12-16",111.67,-2.18,468.03,29100.44,0.59,83227.0,0
"2021-12-17",96.17,-2.03,706.55,29388.27,0.58,86400.0,0
"2021-12-18",111.13,-1.95,476.97,29353.86,0.58,86400.0,0
"2021-12-19",92.51,-2.43,665.99,24156.42,0.53,86400.0,0
"2021-12-20",96.82,-2.42,505.54,24770.59,0.54,86400.0,0
"2021-12-21",109.90,-2.78,493.23,29505.21,0.58,86400.0,0
"2021-12-22",102.59,-2.96,521.04,25481.73,0.54,86400.0,0
"2021-12-23",78.15,-2.45,616.01,17495.03,0.45,86400.0,0
"2021-12-24",34.98,-2.30,476.69,4467.58,0.23,86400.0,0
"2021-12-25",108.19,-2.25,609.49,29118.60,0.58,86400.0,0
"2021-12-26",84.57,-2.18,688.78,23416.01,0.52,86400.0,0
"2021-12-27",103.30,-1.90,597.86,26847.01,0.56,86400.0,0
"2021-12-28",101.66,-2.15,489.50,27834.73,0.57,86400.0,0
"2021-12-29",85.82,-1.80,606.58,23628.67,0.52,86400.0,0
"2021-12-30",110.65,-2.18,474.53,29155.95,0.58,86400.0,0
"2021-12-31",28.50,-2.56,233.82,2547.41,0.17,86400.0,0
