date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2015-06-01",119.36,-2.22,1104.29,55503.83,0.88,72400.0,0
"2015-06-02",193.41,-2.70,951.73,59136.02,0.83,86400.0,0
"2015-06-03",292.62,-2.18,1297.37,161925.93,1.37,86400.0,0
"2015-06-04",242.82,-2.65,1335.29,110093.42,1.13,86400.0,0
"2015-06-05",260.50,-2.44,1298.44,143478.95,1.29,86400.0,0
"2015-06-06",303.59,-2.63,1232.89,164853.37,1.38,86400.0,0
"2015-06-07",312.86,-2.72,1172.39,154428.15,1.34,86400.0,0
"2015-06-08",262.14,-2.44,1209.09,131656.71,1.23,86391.0,0
"2015-06-09",280.36,-2.20,1178.88,119285.13,1.17,86400.0,0
"2015-06-10",207.47,-2.29,1345.66,93679.51,1.04,86400.0,0
"2015-06-11",275.45,-2.23,1476.41,101684.61,1.08,86400.0,0
"2015-06-12",258.30,-2.67,1259.40,116781.45,1.16,86400.0,0
"2015-06-13",296.82,-2.18,1239.61,150893.26,1.32,86400.0,0
"2015-06-14",342.44,-2.46,1053.72,152677.02,1.33,86400.0,0
"2015-06-15",308.09,-2.63,1134.38,141993.84,1.28,86400.0,0
"2015-06-16",285.86,-2.30,1180.75,130981.87,1.23,86400.0,0
"2015-06-17",287.18,-2.23,1174.67,138255.69,1.26,86400.0,0
"2015-06-18",232.25,-2.36,1224.58,124056.40,1.20,86400.0,0
"2015-06-19",343.90,-2.18,1046.73,154389.76,1.34,86400.0,0
"2015-06-20",333.12,-3.76,1220.87,157867.45,1.35,86400.0,0
"2015-06-21",318.16,-2.23,1150.78,161684.97,1.37,86400.0,0
"2015-06-22",301.70,-2.22,1129.08,151175.33,1.32,86400.0,0
"2015-06-23",204.71,-2.74,1198.68,115405.67,1.16,86400.0,0
"2015-06-24",272.23,-2.03,1099.29,154407.01,1.34,86400.0,0
"2015-06-25",154.23,-2.22,1383.13,49440.25,0.76,86400.0,0
"2015-06-26",220.74,-1.94,1265.01,90836.11,1.03,86400.0,0
"2015-06-27",283.39,-2.16,1347.26,128399.27,1.22,86400.0,0
"2015-06-28",248.31,-2.27,1309.08,120148.66,1.18,86400.0,0
"2015-06-29",180.43,-1.97,1239.24,62636.87,0.85,86400.0,0
"2015-06-30",245.12,-2.13,1200.91,113627.28,1.15,86400.0,0
