date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2018-02-01",98.46,-1.88,1003.90,22623.93,0.51,86400.0,0
"2018-02-02",176.76,-2.15,772.93,61779.28,0.85,86400.0,0
"2018-02-03",147.63,-1.56,784.20,52746.36,0.78,86400.0,0
"2018-02-04",51.13,-2.66,943.47,6028.31,0.26,86400.0,0
"2018-02-05",153.48,-1.86,708.48,57026.11,0.81,86400.0,0
"2018-02-06",135.63,-2.99,838.66,51042.44,0.77,86400.0,0
"2018-02-07",20.68,-2.26,222.65,1588.59,0.14,86400.0,0
"2018-02-08",189.65,-1.91,727.60,71056.96,0.91,86400.0,0
"2018-02-09",161.35,-1.90,750.26,63998.97,0.86,86400.0,0
"2018-02-10",24.33,-1.26,180.60,1340.64,0.12,86400.0,0
"2018-02-11",33.71,-1.41,568.93,3596.40,0.20,86400.0,0
"2018-02-12",35.21,-0.96,403.51,4080.02,0.22,82189.0,0
"2018-02-13",106.98,-1.20,958.07,31593.18,0.60,86400.0,0
"2018-02-14",50.98,-1.46,356.97,6127.92,0.27,86400.0,0
"2018-02-15",86.27,-1.38,813.87,21710.78,0.50,86400.0,0
"2018-02-16",49.57,-1.76,764.68,9147.29,0.33,86119.0,0
"2018-02-17",100.91,-1.30,1019.15,33576.04,0.62,86400.0,0
"2018-02-18",53.83,-3.04,356.82,5563.48,0.25,86400.0,0
"2018-02-19",122.36,-1.58,1092.12,39747.31,0.68,86400.0,0
"2018-02-20",148.42,-1.81,1025.52,54195.62,0.79,86400.0,0
"2018-02-21",121.79,-1.70,1021.38,41635.61,0.69,86400.0,0
"2018-02-22",136.39,-1.78,1086.33,48909.61,0.75,86400.0,0
"2018-02-23",164.60,-1.91,1010.90,69280.24,0.90,86400.0,0
"2018-02-24",76.48,-1.85,761.34,16608.49,0.44,86400.0,0
"2018-02-25",25.87,-1.70,161.98,1551.85,0.13,86400.0,0
"2018-02-26",97.21,-1.31,1175.70,23336.15,0.52,86400.0,0
"2018-02-27",214.27,-2.03,1135.56,84652.99,0.99,86400.0,0
"2018-02-28",103.23,-2.38,1158.62,30585.12,0.59,86400.0,0
