date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2018-04-01",272.02,-1.69,865.02,108634.16,1.12,86400.0,0
"2018-04-02",173.15,-2.04,659.40,47836.14,0.74,86398.0,0
"2018-04-03",206.90,-0.99,761.94,67554.20,0.88,86400.0,0
"2018-04-04",279.78,-1.76,871.57,111517.46,1.14,86400.0,0
"2018-04-05",220.37,-2.83,1405.68,89309.15,1.02,86400.0,0
"2018-04-06",289.66,-1.66,886.53,116691.19,1.16,86400.0,0
"2018-04-07",291.48,-1.71,891.20,117597.52,1.17,86400.0,0
"2018-04-08",150.52,-1.71,564.44,34174.46,0.63,86400.0,0
"2018-04-09",178.89,-1.66,638.53,48009.97,0.75,86400.0,0
"2018-04-10",279.69,-1.22,877.05,115608.89,1.16,86400.0,0
"2018-04-11",112.01,-2.24,721.29,19426.95,0.47,86400.0,0
"2018-04-12",115.00,-1.82,528.09,19566.67,0.48,86400.0,0
"2018-04-13",197.71,-1.31,910.50,61656.56,0.84,86400.0,0
"2018-04-14",282.30,-1.38,918.39,115058.73,1.15,86400.0,0
"2018-04-15",297.34,-2.08,950.98,121707.03,1.19,86400.0,0
"2018-04-16",309.00,-2.82,912.16,124387.94,1.20,86400.0,0
"2018-04-17",201.39,-1.83,1140.41,71534.59,0.91,86400.0,0
"2018-04-18",205.57,-1.50,920.89,80027.40,0.96,86400.0,0
"2018-04-19",291.77,-2.08,890.80,116270.54,1.16,86400.0,0
"2018-04-20",260.12,-2.20,897.72,86621.98,1.00,86334.0,0
"2018-04-21",287.57,-2.17,955.84,110491.34,1.13,86400.0,0
"2018-04-22",292.14,-2.11,863.46,111599.56,1.14,86400.0,0
"2018-04-23",233.91,-2.17,1254.23,88411.93,1.01,86030.0,0
"2018-04-24",289.48,-2.04,893.13,123309.18,1.19,86400.0,0
"2018-04-25",262.02,-2.48,943.63,87640.34,1.01,86400.0,0
"2018-04-26",303.76,-2.15,900.99,118395.78,1.17,86400.0,0
"2018-04-27",308.31,-2.18,1131.29,121970.70,1.19,86400.0,0
"2018-04-28",311.48,-2.45,890.66,119107.17,1.17,86400.0,0
"2018-04-29",295.30,-2.36,942.17,113848.32,1.15,86400.0,0
"2018-04-30",217.38,-2.18,870.36,68760.54,0.89,86400.0,0
