date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-10-01",254.10,-2.71,940.86,110013.78,1.13,86400.0,0
"2021-10-02",234.48,-2.99,1026.96,95825.47,1.05,86400.0,0
"2021-10-03",222.13,-3.13,1016.50,83743.53,0.98,86400.0,0
"2021-10-04",158.66,-2.93,1145.10,55630.96,0.80,86363.0,0
"2021-10-05",161.39,-2.49,1082.37,65465.39,0.87,86400.0,0
"2021-10-06",248.86,-2.85,854.74,103287.74,1.09,86400.0,0
"2021-10-07",216.99,-3.68,875.13,84970.58,0.99,86400.0,0
"2021-10-08",200.24,-3.21,971.21,81345.59,0.97,86400.0,0
"2021-10-09",235.09,-3.30,817.29,95279.80,1.05,86362.0,0
"2021-10-10",244.68,-2.76,849.89,103047.60,1.09,86400.0,0
"2021-10-11",236.10,-3.30,1046.68,96967.19,1.06,86400.0,0
"2021-10-12",195.96,-2.62,1047.98,86366.52,1.00,86363.0,0
"2021-10-13",233.73,-3.10,817.70,95608.63,1.05,86400.0,0
"2021-10-14",234.61,-2.88,819.73,95912.46,1.05,86400.0,0
"2021-10-15",232.83,-3.74,810.18,94517.64,1.05,86362.0,0
"2021-10-16",206.35,-3.46,979.13,86329.29,1.00,86363.0,0
"2021-10-17",180.17,-3.09,1120.56,67042.94,0.88,86362.0,0
"2021-10-18",220.99,-3.71,786.82,87567.88,1.01,86400.0,0
"2021-10-19",219.79,-2.63,780.32,86295.17,1.00,86400.0,0
"2021-10-20",201.44,-3.21,790.09,72674.56,0.92,86400.0,0
"2021-10-21",216.30,-3.63,761.51,83334.15,0.98,86400.0,0
"2021-10-22",230.68,-3.34,907.84,99458.40,1.07,86400.0,0
"2021-10-23",196.46,-3.05,826.10,75941.37,0.94,86400.0,0
"2021-10-24",207.75,-3.04,806.33,78109.14,0.95,86363.0,0
"2021-10-25",207.37,-3.18,738.72,77678.48,0.95,86400.0,0
"2021-10-26",170.12,-3.27,989.92,68634.72,0.89,86326.0,0
"2021-10-27",209.52,-2.95,749.83,79763.01,0.96,86400.0,0
"2021-10-28",206.63,-3.02,740.44,77909.69,0.95,86400.0,0
"2021-10-29",203.70,-3.94,733.91,76470.76,0.94,86400.0,0
"2021-10-30",198.85,-4.43,713.85,72933.19,0.92,86400.0,0
"2021-10-31",195.62,-3.51,717.94,73728.66,0.92,86400.0,0
