date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2015-01-01",115.82,-3.30,524.28,32457.89,0.61,86400.0,0
"2015-01-02",106.44,-3.28,497.18,30538.02,0.59,86400.0,0
"2015-01-03",53.38,-3.92,291.09,6814.52,0.28,86400.0,0
"2015-01-04",82.69,-2.95,557.32,18199.84,0.46,86400.0,0
"2015-01-05",61.38,-3.40,292.75,8940.21,0.32,86395.0,0
"2015-01-06",88.09,-2.95,590.08,23744.10,0.52,86400.0,0
"2015-01-07",53.08,-2.62,275.77,7779.04,0.30,86400.0,0
"2015-01-08",76.38,-3.42,485.33,24180.09,0.67,53788.0,1
"2015-01-09",54.72,-2.83,275.07,7270.36,0.29,84601.0,0
"2015-01-10",43.31,-3.40,311.63,5438.78,0.25,86400.0,0
"2015-01-11",33.61,-3.62,215.48,3839.76,0.21,86400.0,0
"2015-01-12",35.03,-2.44,215.57,3396.34,0.20,86396.0,0
"2015-01-13",32.85,-3.30,557.03,7755.10,0.35,65036.0,1
"2015-01-14",,,,-0.00,,0.0,1
"2015-01-15",,,,-0.00,,0.0,1
"2015-01-16",,,,-0.00,,0.0,1
"2015-01-17",,,,-0.00,,0.0,1
"2015-01-18",,,,-0.00,,0.0,1
"2015-01-19",,,,-0.00,,0.0,1
"2015-01-20",,,,-0.00,,0.0,1
"2015-01-21",,,,-0.00,,0.0,1
"2015-01-22",,,,-0.00,,0.0,1
"2015-01-23",40.76,2.91,101.34,836.75,0.40,5154.0,1
"2015-01-24",59.45,-3.62,458.69,9691.12,0.34,86320.0,0
"2015-01-25",94.07,-3.45,756.71,26655.89,0.56,86400.0,0
"2015-01-26",135.43,-2.24,551.80,40151.99,0.68,86400.0,0
"2015-01-27",87.30,-2.81,577.47,22980.78,0.54,77379.0,0
"2015-01-28",53.05,-2.76,543.58,13544.65,0.44,70501.0,0
"2015-01-29",113.94,-2.49,746.08,33692.83,0.62,86400.0,0
"2015-01-30",69.37,-3.15,397.27,11534.86,0.37,86400.0,0
"2015-01-31",50.54,-3.03,288.08,6338.85,0.27,86400.0,0
