date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2018-10-01",50.04,-1.65,472.06,6047.99,0.26,86400.0,0
"2018-10-02",23.23,-0.93,166.36,1364.81,0.13,86400.0,0
"2018-10-03",103.38,-1.21,1114.98,22687.12,0.51,86400.0,0
"2018-10-04",88.92,-1.57,931.48,22719.80,0.51,86400.0,0
"2018-10-05",205.38,-2.11,757.47,74350.42,0.93,85911.0,0
"2018-10-06",61.85,-1.80,379.61,8549.73,0.31,86400.0,0
"2018-10-07",90.14,-1.22,1062.04,22703.80,0.51,86400.0,0
"2018-10-08",31.66,-0.92,170.20,2112.05,0.16,86400.0,0
"2018-10-09",70.52,-1.62,843.35,13407.41,0.41,80808.0,0
"2018-10-10",166.08,-1.68,876.23,61389.54,0.84,86398.0,0
"2018-10-11",20.27,-1.68,167.48,1096.04,0.11,86400.0,0
"2018-10-12",125.25,-1.70,1004.30,47027.80,0.74,86400.0,0
"2018-10-13",67.88,-1.67,914.18,15626.66,0.43,86400.0,0
"2018-10-14",150.18,-2.03,869.91,47640.37,0.74,86400.0,0
"2018-10-15",14.12,-1.96,118.38,488.73,0.08,86400.0,0
"2018-10-16",186.30,-1.94,730.39,64822.90,0.87,86400.0,0
"2018-10-17",128.19,-1.96,896.24,46267.33,0.73,86400.0,0
"2018-10-18",182.78,-2.08,689.17,62706.06,0.85,86400.0,0
"2018-10-19",168.07,-1.65,676.71,56882.84,0.81,86400.0,0
"2018-10-20",70.92,-1.85,922.93,16471.63,0.44,86400.0,0
"2018-10-21",86.39,-1.85,912.81,19802.43,0.48,86400.0,0
"2018-10-22",123.75,-1.77,904.69,37731.76,0.66,86400.0,0
"2018-10-23",51.88,-1.68,777.74,8871.00,0.33,80733.0,0
"2018-10-24",59.84,-1.50,813.72,10041.09,0.34,86400.0,0
"2018-10-25",117.98,-1.68,943.44,42722.69,0.70,86400.0,0
"2018-10-26",136.04,-1.59,818.45,41762.03,0.70,86400.0,0
"2018-10-27",18.69,-1.44,153.49,1101.49,0.11,86400.0,0
"2018-10-28",53.08,-1.45,646.18,6619.20,0.28,86400.0,0
"2018-10-29",28.48,-1.70,636.43,3428.62,0.20,86400.0,0
"2018-10-30",80.44,-1.94,865.71,14875.31,0.41,86400.0,0
"2018-10-31",103.97,-2.17,773.53,28009.16,0.57,86400.0,0
