date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-09-01",178.61,-1.88,1642.91,78966.04,0.96,86400.0,0
"2020-09-02",162.09,-2.18,1521.40,68380.30,0.89,86400.0,0
"2020-09-03",158.53,-2.04,1645.40,81154.79,0.97,86400.0,0
"2020-09-04",129.02,-1.97,1082.36,33012.25,0.62,86400.0,0
"2020-09-05",132.84,-1.03,1632.47,39958.16,0.68,86400.0,0
"2020-09-06",240.11,-2.29,1519.17,130506.44,1.23,86400.0,0
"2020-09-07",258.48,-2.51,1633.09,138017.64,1.26,86400.0,0
"2020-09-08",205.14,-2.30,1632.02,78657.82,0.95,86400.0,0
"2020-09-09",161.21,-2.30,1467.85,46993.24,0.75,82928.0,0
"2020-09-10",259.10,-2.88,1484.29,140166.62,1.27,86400.0,0
"2020-09-11",280.97,-3.65,1536.51,150873.30,1.32,86400.0,0
"2020-09-12",159.79,-2.51,1558.93,56950.56,0.81,86400.0,0
"2020-09-13",141.88,-2.16,1372.97,50277.83,0.76,86400.0,0
"2020-09-14",136.72,-1.71,1533.11,54359.95,0.79,86347.0,0
"2020-09-15",185.90,-2.04,1538.85,96084.89,1.05,86400.0,0
"2020-09-16",225.11,-2.70,1530.74,120713.86,1.18,86398.0,0
"2020-09-17",266.21,-2.76,1101.55,142332.84,1.28,86400.0,0
"2020-09-18",293.71,-2.55,1282.04,152373.47,1.33,86400.0,0
"2020-09-19",295.58,-2.97,1122.05,151601.98,1.32,86400.0,0
"2020-09-20",216.27,-2.30,1558.97,93095.88,1.04,86400.0,0
"2020-09-21",247.23,-2.41,1501.52,119629.14,1.18,86400.0,0
"2020-09-22",113.80,-1.95,1037.10,27204.42,0.56,86394.0,0
"2020-09-23",87.48,-1.83,1042.86,14402.08,0.41,86400.0,0
"2020-09-24",88.93,-0.85,580.44,16187.51,0.43,86400.0,0
"2020-09-25",135.78,-2.11,1618.73,45448.42,0.73,86400.0,0
"2020-09-26",216.50,-2.39,1384.73,98611.87,1.07,86400.0,0
"2020-09-27",263.27,-2.49,1246.35,137855.51,1.26,86399.0,0
"2020-09-28",259.21,-2.90,1546.53,133226.72,1.24,86400.0,0
"2020-09-29",217.06,-2.63,1518.75,114855.13,1.15,86400.0,0
"2020-09-30",182.98,-2.88,1466.13,75096.98,0.93,86400.0,0
