date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-10-01",211.83,-4.99,831.73,84762.16,0.99,86361.0,0
"2020-10-02",177.04,-2.89,816.68,53413.52,0.79,86400.0,0
"2020-10-03",206.14,-4.74,816.98,76027.63,0.94,86400.0,0
"2020-10-04",221.28,-3.40,814.64,87998.97,1.01,86400.0,0
"2020-10-05",210.76,-3.14,885.85,80685.48,0.97,86400.0,0
"2020-10-06",220.39,-3.26,806.00,88156.30,1.01,86400.0,0
"2020-10-07",208.20,-4.05,776.90,80489.52,0.97,86400.0,0
"2020-10-08",207.85,-3.73,786.92,82142.62,0.98,86400.0,0
"2020-10-09",166.75,-3.80,808.30,67301.65,0.88,86400.0,0
"2020-10-10",185.92,-3.50,774.12,77151.29,0.94,86400.0,0
"2020-10-11",67.03,-3.41,510.23,9890.54,0.34,86400.0,0
"2020-10-12",211.63,-2.08,840.74,85660.31,1.00,86400.0,0
"2020-10-13",191.12,-2.44,786.31,76157.25,0.94,86400.0,0
"2020-10-14",159.82,-2.52,835.04,68760.70,0.89,86400.0,0
"2020-10-15",193.18,-2.07,815.03,73723.64,0.92,86400.0,0
"2020-10-16",155.85,-2.50,780.49,60515.81,0.84,86400.0,0
"2020-10-17",76.90,-2.29,960.23,14386.40,0.41,86400.0,0
"2020-10-18",152.65,-2.25,927.45,60091.62,0.85,83770.0,0
"2020-10-19",114.46,-2.37,993.37,40579.57,0.69,86400.0,0
"2020-10-20",99.84,-2.77,810.76,29809.33,0.59,86400.0,0
"2020-10-21",155.05,-2.84,855.73,57651.75,0.82,86400.0,0
"2020-10-22",164.98,-2.99,728.03,65966.69,0.87,86400.0,0
"2020-10-23",137.58,-3.01,662.90,37242.06,0.66,86399.0,0
"2020-10-24",90.62,-2.42,944.09,34793.46,0.63,86400.0,0
"2020-10-25",39.80,-4.99,293.45,3799.11,0.21,86351.0,0
"2020-10-26",122.48,-4.99,952.79,32498.42,0.62,85118.0,0
"2020-10-27",180.68,-4.10,725.24,68243.47,0.89,86328.0,0
"2020-10-28",163.83,-3.23,818.12,60548.26,0.84,85572.0,0
"2020-10-29",173.51,-3.35,697.00,63393.69,0.86,86400.0,0
"2020-10-30",171.12,-4.32,694.49,62503.31,0.85,86400.0,0
"2020-10-31",166.87,-2.49,685.18,59566.80,0.83,86400.0,0
