date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-10-01",97.53,-2.56,967.44,26494.94,0.55,86400.0,0
"2020-10-02",112.34,-2.24,969.26,36997.99,0.65,86400.0,0
"2020-10-03",65.90,-2.27,1082.28,11728.97,0.37,86400.0,0
"2020-10-04",120.18,-2.80,1034.54,33352.60,0.62,86400.0,0
"2020-10-05",172.78,-2.54,810.40,57887.66,0.82,86400.0,0
"2020-10-06",120.86,-3.13,878.95,43501.83,0.71,86400.0,0
"2020-10-07",132.09,-2.62,967.62,51447.87,0.77,86400.0,0
"2020-10-08",181.82,-3.19,655.93,60967.50,0.84,86400.0,0
"2020-10-09",145.70,-4.22,674.03,41814.36,0.70,86400.0,0
"2020-10-10",116.05,-3.35,968.26,29035.96,0.58,86400.0,0
"2020-10-11",153.05,-2.67,628.24,54665.03,0.80,86400.0,0
"2020-10-12",27.58,-2.64,490.25,5346.59,0.26,78359.0,0
"2020-10-13",106.21,-2.73,852.02,32305.96,0.61,86400.0,0
"2020-10-14",26.05,-2.83,371.10,2347.51,0.16,86400.0,0
"2020-10-15",62.44,-3.03,892.80,10876.51,0.35,86400.0,0
"2020-10-16",102.81,-2.39,900.40,25203.19,0.54,86400.0,0
"2020-10-17",24.39,-2.45,174.05,1527.48,0.13,86400.0,0
"2020-10-18",83.84,-2.04,837.28,23613.04,0.52,86400.0,0
"2020-10-19",84.60,-1.85,554.16,14084.69,0.40,86400.0,0
"2020-10-20",67.69,-2.51,481.84,11675.75,0.37,86400.0,0
"2020-10-21",44.79,-1.45,316.29,5182.71,0.24,86400.0,0
"2020-10-22",13.32,-2.09,127.78,533.66,0.08,86400.0,0
"2020-10-23",37.13,-1.09,393.52,3892.74,0.21,86400.0,0
"2020-10-24",68.63,-2.15,601.07,13580.45,0.40,86400.0,0
"2020-10-25",57.79,-2.02,450.52,8585.86,0.32,86400.0,0
"2020-10-26",78.79,-1.37,849.65,18982.20,0.47,86400.0,0
"2020-10-27",134.26,-2.61,599.47,41316.11,0.69,85990.0,0
"2020-10-28",25.43,-1.91,192.66,2617.89,0.19,73739.0,0
"2020-10-29",5.12,-1.42,49.02,158.09,0.05,67502.0,1
"2020-10-30",132.53,-1.67,555.60,39713.93,0.68,86400.0,0
"2020-10-31",94.56,-1.67,609.06,26703.22,0.56,86400.0,0
