date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2022-02-01",64.70,-1.35,685.24,13263.18,0.39,86400.0,0
"2022-02-02",38.33,-1.27,314.12,4164.49,0.22,86400.0,0
"2022-02-03",49.13,-0.78,297.77,6045.69,0.26,86400.0,0
"2022-02-04",61.19,-1.16,559.84,10376.23,0.35,86400.0,0
"2022-02-05",106.34,-1.67,613.20,28745.39,0.58,86400.0,0
"2022-02-06",123.29,-1.54,528.45,33646.61,0.62,86400.0,0
"2022-02-07",64.02,-1.41,707.47,12290.53,0.38,86400.0,0
"2022-02-08",111.02,-1.36,522.74,29601.91,0.59,86400.0,0
"2022-02-09",123.85,-1.18,499.48,32634.61,0.61,86400.0,0
"2022-02-10",132.29,-1.36,533.93,37260.80,0.66,86400.0,0
"2022-02-11",134.34,-1.42,538.73,38402.43,0.67,86400.0,0
"2022-02-12",137.19,-1.91,546.80,39697.12,0.68,86400.0,0
"2022-02-13",131.10,-1.48,550.33,38314.18,0.67,86400.0,0
"2022-02-14",53.16,-1.60,736.24,9619.49,0.33,86400.0,0
"2022-02-15",87.66,-1.39,823.58,23519.37,0.52,86400.0,0
"2022-02-16",81.25,-1.63,754.72,15870.99,0.43,86400.0,0
"2022-02-17",69.10,-0.74,807.98,18043.95,0.46,86400.0,0
"2022-02-18",142.60,-1.22,578.92,43646.28,0.71,86400.0,0
"2022-02-19",70.76,-1.31,765.22,14770.31,0.41,86400.0,0
"2022-02-20",72.14,-1.47,831.61,18076.17,0.46,86400.0,0
"2022-02-21",75.07,-1.25,869.48,17313.67,0.45,86400.0,0
"2022-02-22",155.43,-1.27,690.74,54143.51,0.79,86400.0,0
"2022-02-23",164.49,-1.56,639.47,54300.50,0.79,86400.0,0
"2022-02-24",116.26,-1.12,899.30,35569.27,0.64,86400.0,0
"2022-02-25",167.51,-1.22,651.93,56022.93,0.81,86400.0,0
"2022-02-26",90.40,-1.36,599.72,17120.41,0.45,86400.0,0
"2022-02-27",31.44,-0.74,233.13,2082.29,0.16,86322.0,0
"2022-02-28",14.93,-1.48,136.89,602.87,0.08,86400.0,0
