date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2022-01-01",86.24,-2.98,799.64,18998.04,0.47,86400.0,0
"2022-01-02",132.71,-3.20,548.47,39785.18,0.68,86400.0,0
"2022-01-03",117.38,-3.37,628.60,33679.66,0.62,86400.0,0
"2022-01-04",120.58,-3.23,757.18,34759.75,0.63,86400.0,0
"2022-01-05",70.17,-2.80,674.97,13211.03,0.39,86400.0,0
"2022-01-06",128.14,-2.30,576.94,39108.31,0.67,86397.0,0
"2022-01-07",69.68,-2.95,654.20,13621.24,0.40,86400.0,0
"2022-01-08",70.38,-3.32,783.81,17524.98,0.45,86400.0,0
"2022-01-09",137.98,-3.27,568.80,43244.64,0.71,86400.0,0
"2022-01-10",99.62,-3.48,556.80,24170.10,0.53,86400.0,0
"2022-01-11",138.69,-3.18,567.81,42562.70,0.70,86400.0,0
"2022-01-12",16.46,-3.42,298.81,3056.24,0.22,61588.0,1
"2022-01-13",104.33,-4.44,637.96,28987.82,0.59,83287.0,0
"2022-01-14",103.24,-2.72,660.53,25901.49,0.55,86400.0,0
"2022-01-15",91.97,-3.87,655.63,26179.76,0.55,86400.0,0
"2022-01-16",110.14,-4.25,660.02,32675.26,0.62,86038.0,0
"2022-01-17",107.86,-2.95,760.50,34721.17,0.64,86045.0,0
"2022-01-18",131.08,-1.81,553.89,38702.16,0.67,86400.0,0
"2022-01-19",128.08,-2.18,560.97,37599.01,0.66,86400.0,0
"2022-01-20",139.41,-2.78,573.79,42391.06,0.70,86400.0,0
"2022-01-21",105.55,-3.13,675.52,26892.98,0.56,86400.0,0
"2022-01-22",135.59,-2.91,647.43,41292.25,0.69,86400.0,0
"2022-01-23",152.04,-3.75,593.35,48363.97,0.75,86400.0,0
"2022-01-24",150.63,-2.89,592.44,47618.45,0.74,86291.0,0
"2022-01-25",150.44,-2.78,595.72,47475.60,0.74,86400.0,0
"2022-01-26",155.97,-2.87,613.27,50701.08,0.77,86400.0,0
"2022-01-27",155.35,-2.62,603.63,49994.42,0.76,86400.0,0
"2022-01-28",134.71,-3.22,642.08,39791.93,0.68,86400.0,0
"2022-01-29",134.44,-4.30,763.23,45158.49,0.72,86400.0,0
"2022-01-30",156.42,-3.14,620.22,51767.04,0.77,86400.0,0
"2022-01-31",99.66,-2.83,743.24,25218.18,0.54,86400.0,0
