date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2018-03-01",178.37,-1.32,904.00,80138.85,0.96,86400.0,0
"2018-03-02",218.64,-1.60,815.68,90181.11,1.02,86400.0,0
"2018-03-03",219.33,-1.91,816.85,92424.58,1.03,86400.0,0
"2018-03-04",189.72,-2.04,915.53,87218.92,1.00,86400.0,0
"2018-03-05",106.98,-0.99,1041.72,24773.20,0.54,86400.0,0
"2018-03-06",235.53,-0.88,862.77,101489.02,1.08,86400.0,0
"2018-03-07",236.74,-1.50,870.20,102265.86,1.09,86400.0,0
"2018-03-08",226.75,-1.74,865.72,100857.01,1.08,86400.0,0
"2018-03-09",161.95,-1.49,776.92,50144.37,0.76,86400.0,0
"2018-03-10",51.48,-1.23,430.11,9985.48,0.38,68400.0,1
"2018-03-11",358.73,-2.03,879.01,114830.03,1.41,57596.0,1
"2018-03-12",192.99,-1.86,991.49,94302.72,1.04,86400.0,0
"2018-03-13",184.79,-2.03,1119.08,85716.46,1.02,81636.0,0
"2018-03-14",195.41,-1.52,1006.03,66942.20,0.88,86400.0,0
"2018-03-15",103.95,-1.82,847.72,30141.60,0.59,86394.0,0
"2018-03-16",191.05,-1.28,1373.40,75354.95,0.93,86384.0,0
"2018-03-17",245.13,-1.72,1123.75,106422.84,1.11,86400.0,0
"2018-03-18",111.54,-1.67,1006.06,32590.30,0.61,86400.0,0
"2018-03-19",209.61,-1.23,1198.28,93354.72,1.04,86400.0,0
"2018-03-20",150.75,-1.18,863.65,41923.63,0.70,86400.0,0
"2018-03-21",264.47,-1.38,1037.50,115813.99,1.16,86400.0,0
"2018-03-22",236.03,-1.38,1292.51,120689.59,1.18,86400.0,0
"2018-03-23",150.00,-1.40,1272.56,60836.41,0.84,86400.0,0
"2018-03-24",232.24,-1.60,1041.35,110194.18,1.13,86400.0,0
"2018-03-25",162.40,-1.67,1208.31,57993.35,0.82,86400.0,0
"2018-03-26",223.64,-1.96,1250.70,117719.34,1.17,86400.0,0
"2018-03-27",242.10,-2.47,1527.84,99776.80,1.07,86399.0,0
"2018-03-28",184.45,-1.89,1421.41,84109.76,0.99,86400.0,0
"2018-03-29",203.21,-1.33,1381.48,74889.36,0.93,86400.0,0
"2018-03-30",270.28,-1.77,1084.28,139884.10,1.27,86400.0,0
"2018-03-31",207.06,-1.30,1111.62,96301.07,1.06,86400.0,0
