date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-05-01",306.29,-2.39,1572.87,175654.01,1.43,86400.0,0
"2021-05-02",213.14,-2.63,1659.76,88176.38,1.01,86400.0,0
"2021-05-03",203.08,-1.85,1677.81,81616.48,0.97,86400.0,0
"2021-05-04",132.31,-1.95,1240.37,37011.26,0.65,86400.0,0
"2021-05-05",117.47,-1.85,1022.86,26735.90,0.56,86400.0,0
"2021-05-06",155.27,-2.13,1243.21,50659.20,0.77,86399.0,0
"2021-05-07",215.96,-1.81,1677.80,112173.48,1.14,86400.0,0
"2021-05-08",265.13,-5.00,1619.73,135353.56,1.25,86045.0,0
"2021-05-09",232.29,-2.60,1607.49,127982.17,1.22,86400.0,0
"2021-05-10",216.77,-1.87,1579.46,93197.88,1.04,86400.0,0
"2021-05-11",280.08,-2.54,1654.60,126241.54,1.21,86400.0,0
"2021-05-12",222.74,-1.81,1637.06,86231.95,1.00,86400.0,0
"2021-05-13",193.52,-2.27,1388.77,60912.47,0.84,86400.0,0
"2021-05-14",177.43,-2.01,1241.79,50890.88,0.77,86400.0,0
"2021-05-15",199.94,-1.93,1661.65,95964.54,1.05,86400.0,0
"2021-05-16",172.87,-1.82,1675.57,69661.93,0.90,86400.0,0
"2021-05-17",245.92,-1.30,1501.55,149342.50,1.31,86400.0,0
"2021-05-18",286.22,-2.76,1631.75,152869.92,1.33,86400.0,0
"2021-05-19",189.26,-2.59,1695.28,79155.76,0.96,86400.0,0
"2021-05-20",218.50,-2.39,1408.57,82777.36,0.98,86400.0,0
"2021-05-21",180.83,-2.68,1447.50,56090.29,0.81,86400.0,0
"2021-05-22",217.09,-4.24,1691.76,108470.07,1.12,86400.0,0
"2021-05-23",229.80,-2.30,1679.74,109142.24,1.12,86400.0,0
"2021-05-24",279.61,-2.10,1543.58,159742.27,1.36,86400.0,0
"2021-05-25",287.09,-3.52,1654.42,152438.69,1.33,86400.0,0
"2021-05-26",279.11,-2.85,1581.19,137588.76,1.26,86400.0,0
"2021-05-27",209.01,-1.50,1658.13,110883.30,1.13,86400.0,0
"2021-05-28",189.38,-2.13,1763.07,68927.62,0.89,86400.0,0
"2021-05-29",235.62,-2.01,1653.94,129912.17,1.23,86400.0,0
"2021-05-30",283.47,-2.14,1662.79,144912.89,1.30,86400.0,0
"2021-05-31",229.59,-2.02,1597.68,104687.06,1.10,86400.0,0
