date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-10-01",100.03,-1.48,962.37,30391.31,0.59,86400.0,0
"2019-10-02",55.39,-1.50,676.18,6695.17,0.28,86400.0,0
"2019-10-03",62.98,-1.50,617.02,8156.66,0.31,86399.0,0
"2019-10-04",157.74,-1.68,1073.58,58000.82,0.82,86400.0,0
"2019-10-05",210.87,-2.01,734.16,76468.53,0.94,86400.0,0
"2019-10-06",48.99,-1.95,301.64,4869.10,0.24,86400.0,0
"2019-10-07",22.45,-1.70,311.81,2289.68,0.17,77895.0,0
"2019-10-08",101.58,-1.58,663.80,20906.85,0.49,86400.0,0
"2019-10-09",41.61,-1.78,553.46,4309.92,0.22,86400.0,0
"2019-10-10",99.54,-1.45,642.82,21704.56,0.50,86400.0,0
"2019-10-11",99.76,-1.65,951.51,21737.76,0.50,86400.0,0
"2019-10-12",71.19,-1.58,390.22,8817.95,0.32,86400.0,0
"2019-10-13",155.95,-1.75,829.41,51587.22,0.77,86400.0,0
"2019-10-14",159.41,-2.05,890.70,50061.28,0.76,86400.0,0
"2019-10-15",180.22,-1.95,699.92,60184.19,0.83,86399.0,0
"2019-10-16",105.87,-2.56,577.18,26422.60,0.55,86400.0,0
"2019-10-17",-0.53,-0.93,-0.16,0.01,0.00,27827.0,1
"2019-10-18",,,,-0.00,,0.0,1
"2019-10-19",,,,-0.00,,0.0,1
"2019-10-20",,,,-0.00,,0.0,1
"2019-10-21",282.71,-1.98,623.93,60966.69,1.48,27925.0,1
"2019-10-22",24.44,-1.80,545.71,3343.63,0.21,73462.0,0
"2019-10-23",144.44,-1.93,851.80,51236.72,0.77,86400.0,0
"2019-10-24",159.36,-2.01,598.31,49555.58,0.76,86400.0,0
"2019-10-25",61.14,-1.88,423.23,8917.59,0.32,86400.0,0
"2019-10-26",136.80,-1.73,701.54,43284.12,0.71,86400.0,0
"2019-10-27",10.88,-1.71,76.45,250.29,0.05,86400.0,0
"2019-10-28",51.19,-0.78,358.46,6658.52,0.28,84157.0,0
"2019-10-29",13.37,-0.93,170.13,982.48,0.12,65206.0,1
"2019-10-30",58.08,-1.10,405.89,7629.14,0.30,86317.0,0
"2019-10-31",16.60,-1.53,161.22,802.30,0.10,86400.0,0
