date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2018-07-01",323.49,-2.13,971.67,122400.11,1.19,86400.0,0
"2018-07-02",264.75,-1.90,1145.57,103883.64,1.13,81266.0,0
"2018-07-03",291.47,-2.24,1055.80,119230.21,1.17,86400.0,0
"2018-07-04",342.49,-2.29,987.00,134817.43,1.25,86400.0,0
"2018-07-05",285.60,-2.25,1076.58,122826.09,1.19,86400.0,0
"2018-07-06",179.92,-1.84,1286.90,70358.47,0.90,86400.0,0
"2018-07-07",360.05,-2.31,985.68,145261.74,1.30,86400.0,0
"2018-07-08",353.52,-2.63,976.06,139577.55,1.27,86400.0,0
"2018-07-09",350.33,-2.36,966.34,137912.20,1.26,86400.0,0
"2018-07-10",270.35,-2.32,1126.95,119957.80,1.23,79200.0,0
"2018-07-11",281.71,-2.16,1276.17,107916.96,1.12,86400.0,0
"2018-07-12",318.71,-2.50,1151.03,131663.59,1.23,86400.0,0
"2018-07-13",308.19,-2.04,1116.96,131613.85,1.23,86400.0,0
"2018-07-14",155.73,-1.86,1399.73,45685.47,0.73,86400.0,0
"2018-07-15",252.18,-1.60,1163.09,118762.97,1.17,86400.0,0
"2018-07-16",318.76,-2.27,1122.56,126624.39,1.21,86400.0,0
"2018-07-17",84.98,-1.84,932.61,29577.51,0.59,86400.0,0
"2018-07-18",345.22,-1.56,1180.35,141075.34,1.28,86400.0,0
"2018-07-19",348.67,-2.34,980.32,140625.02,1.28,85832.0,0
"2018-07-20",344.17,-2.41,1008.32,136638.08,1.26,86400.0,0
"2018-07-21",310.45,-2.02,978.31,134697.94,1.25,86400.0,0
"2018-07-22",144.70,-1.63,1453.66,48075.48,0.75,86400.0,0
"2018-07-23",191.35,-0.94,1372.21,74180.71,0.93,86400.0,0
"2018-07-24",220.01,-1.70,1318.78,106089.15,1.11,86400.0,0
"2018-07-25",138.99,-1.77,1286.18,33639.01,0.62,86400.0,0
"2018-07-26",162.38,-1.08,1465.01,64770.55,0.89,81950.0,0
"2018-07-27",263.83,-2.04,1228.66,114698.97,1.15,86400.0,0
"2018-07-28",271.26,-1.28,1125.95,119524.25,1.18,86400.0,0
"2018-07-29",294.19,-2.32,1313.27,117385.63,1.17,86400.0,0
"2018-07-30",208.86,-2.34,912.36,71984.89,0.96,78573.0,0
"2018-07-31",310.51,-2.15,1060.73,122283.14,1.19,86400.0,0
