date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2018-10-01",271.89,-2.56,763.36,90907.89,1.12,72000.0,0
"2018-10-02",149.63,-3.93,1179.53,54351.43,0.79,86400.0,0
"2018-10-03",104.17,-2.28,865.55,23727.38,0.52,86400.0,0
"2018-10-04",164.28,-2.19,1036.30,66714.77,0.88,86400.0,0
"2018-10-05",218.00,-2.24,825.58,83372.29,0.98,86400.0,0
"2018-10-06",225.07,-2.13,808.15,86781.26,1.00,86400.0,0
"2018-10-07",214.64,-2.43,837.13,81799.11,0.97,86400.0,0
"2018-10-08",218.49,-2.57,764.44,82314.00,0.98,86400.0,0
"2018-10-09",215.10,-2.62,757.66,80454.89,0.96,86400.0,0
"2018-10-10",212.52,-2.42,847.17,80992.99,0.97,86397.0,0
"2018-10-11",195.81,-2.16,744.45,75207.63,0.93,86400.0,0
"2018-10-12",209.49,-2.36,739.10,77556.58,0.95,86400.0,0
"2018-10-13",207.41,-2.62,737.64,76354.69,0.94,86400.0,0
"2018-10-14",207.94,-2.54,739.16,77064.89,0.94,86400.0,0
"2018-10-15",207.08,-2.80,742.45,76918.10,0.94,86400.0,0
"2018-10-16",206.17,-2.88,736.50,76426.39,0.94,86400.0,0
"2018-10-17",204.47,-2.86,735.18,75600.30,0.94,86400.0,0
"2018-10-18",201.07,-2.86,722.35,73562.69,0.92,86394.0,0
"2018-10-19",199.34,-2.71,722.60,72780.50,0.92,86400.0,0
"2018-10-20",196.06,-3.00,713.15,70747.45,0.90,86400.0,0
"2018-10-21",190.87,-3.14,695.69,68079.68,0.89,86400.0,0
"2018-10-22",188.82,-3.05,688.01,66354.37,0.88,86400.0,0
"2018-10-23",178.96,-2.80,736.20,64543.37,0.86,86394.0,0
"2018-10-24",182.06,-2.82,676.42,63832.47,0.86,86400.0,0
"2018-10-25",180.14,-2.63,749.72,62089.57,0.85,86400.0,0
"2018-10-26",172.03,-2.73,683.12,57901.58,0.82,86400.0,0
"2018-10-27",174.28,-2.71,738.12,59642.72,0.83,86400.0,0
"2018-10-28",153.77,-2.99,693.88,46847.08,0.74,86400.0,0
"2018-10-29",139.58,-2.53,857.38,38686.79,0.67,86400.0,0
"2018-10-30",173.25,-2.51,661.67,58405.63,0.82,86400.0,0
"2018-10-31",163.91,-2.51,648.30,53727.60,0.79,86400.0,0
