date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-03-01",40.78,-1.38,490.14,5424.79,0.25,86400.0,0
"2019-03-02",143.60,-1.61,1232.32,54673.35,0.80,86400.0,0
"2019-03-03",14.94,-1.90,92.77,469.68,0.07,86400.0,0
"2019-03-04",75.22,-2.04,918.33,15765.82,0.43,86400.0,0
"2019-03-05",247.76,-1.76,862.64,105379.50,1.10,86400.0,0
"2019-03-06",250.05,-1.94,858.18,105033.26,1.10,86400.0,0
"2019-03-07",155.88,-1.79,1128.95,64690.68,0.87,86400.0,0
"2019-03-08",24.01,-1.99,217.58,1362.09,0.13,86399.0,0
"2019-03-09",34.55,-2.13,266.28,2757.01,0.18,86400.0,0
"2019-03-10",201.89,-2.34,924.60,75197.05,0.93,86400.0,0
"2019-03-11",90.27,-2.13,840.91,20782.95,0.49,86400.0,0
"2019-03-12",195.71,-2.13,820.14,64450.61,0.86,86400.0,0
"2019-03-13",144.48,-1.78,797.43,40798.03,0.69,86361.0,0
"2019-03-14",46.94,-1.97,382.72,5314.27,0.25,86400.0,0
"2019-03-15",253.67,-2.31,992.01,112810.26,1.14,86400.0,0
"2019-03-16",247.98,-1.90,973.83,96311.65,1.06,86400.0,0
"2019-03-17",266.86,-2.04,971.36,114466.61,1.15,86400.0,0
"2019-03-18",271.29,-2.08,958.18,120853.48,1.18,86400.0,0
"2019-03-19",273.34,-1.91,910.26,118892.29,1.17,86400.0,0
"2019-03-20",262.92,-2.29,889.62,112153.19,1.14,86400.0,0
"2019-03-21",96.78,-2.17,1204.27,34773.46,0.63,86400.0,0
"2019-03-22",272.01,-1.59,920.29,120830.22,1.18,86400.0,0
"2019-03-23",277.77,-2.02,949.73,125771.60,1.21,86400.0,0
"2019-03-24",200.35,-2.31,950.17,84771.04,0.99,86400.0,0
"2019-03-25",59.09,-3.18,1200.72,9764.43,0.34,85278.0,0
"2019-03-26",205.73,-1.52,1311.70,88519.07,1.01,86400.0,0
"2019-03-27",277.66,-1.91,1061.92,123450.72,1.20,86400.0,0
"2019-03-28",273.02,-2.16,918.95,121408.40,1.19,86400.0,0
"2019-03-29",165.03,-2.11,1049.71,49039.22,0.75,86400.0,0
"2019-03-30",204.73,-2.64,1145.90,95040.32,1.05,86400.0,0
"2019-03-31",250.92,-3.82,1135.54,131730.09,1.23,86400.0,0
