date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-04-01",264.64,-3.22,1069.70,124398.33,1.20,86400.0,0
"2020-04-02",309.14,-1.81,1122.83,152766.14,1.33,86400.0,0
"2020-04-03",300.55,-2.25,1134.92,133708.85,1.24,86400.0,0
"2020-04-04",275.16,-2.25,933.72,121555.23,1.19,86400.0,0
"2020-04-05",229.19,-2.06,1115.56,110973.13,1.13,86400.0,0
"2020-04-06",133.44,-2.14,814.36,30131.47,0.60,84942.0,0
"2020-04-07",249.32,-2.12,1186.83,125075.75,1.20,86400.0,0
"2020-04-08",279.08,-2.27,1084.24,113710.54,1.15,86400.0,0
"2020-04-09",123.23,-2.09,973.17,33138.94,0.62,86400.0,0
"2020-04-10",284.62,-2.44,1122.91,133187.34,1.24,86400.0,0
"2020-04-11",253.18,-2.41,1221.86,111849.03,1.14,86400.0,0
"2020-04-12",306.78,-3.07,1242.81,166146.12,1.39,86400.0,0
"2020-04-13",206.00,-2.09,1314.68,71606.06,0.91,86400.0,0
"2020-04-14",314.82,-2.04,1039.45,138748.34,1.27,86035.0,0
"2020-04-15",222.03,-2.27,1199.81,90982.32,1.03,86400.0,0
"2020-04-16",214.89,-2.22,1358.06,83215.50,0.98,86400.0,0
"2020-04-17",268.16,-2.18,1291.21,105441.64,1.10,86400.0,0
"2020-04-18",153.61,-1.89,1358.31,51225.37,0.77,86400.0,0
"2020-04-19",177.30,-2.35,1034.54,52415.37,0.78,86400.0,0
"2020-04-20",257.53,-2.22,1194.22,128440.92,1.22,86400.0,0
"2020-04-21",220.03,-2.25,1218.12,94171.96,1.04,86400.0,0
"2020-04-22",272.26,-2.25,1238.43,126865.24,1.21,86400.0,0
"2020-04-23",242.53,-2.85,1382.93,123870.18,1.20,86400.0,0
"2020-04-24",310.64,-2.15,1207.05,139987.90,1.27,86400.0,0
"2020-04-25",286.89,-2.33,1009.31,113848.02,1.15,86400.0,0
"2020-04-26",290.98,-2.27,1324.49,137921.74,1.26,86400.0,0
"2020-04-27",280.73,-2.40,1152.21,109208.96,1.12,86400.0,0
"2020-04-28",318.98,-2.25,1079.46,141829.22,1.28,86400.0,0
"2020-04-29",327.78,-2.54,1006.73,139244.91,1.27,86400.0,0
"2020-04-30",209.19,-2.48,1354.02,96870.35,1.06,86400.0,0
