date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-07-01",286.94,-2.46,1005.42,99560.39,1.10,82858.0,0
"2020-07-02",238.18,-2.97,1135.19,100473.83,1.08,86400.0,0
"2020-07-03",322.47,-4.01,1110.87,133242.04,1.24,86400.0,0
"2020-07-04",315.31,-2.84,1088.16,130260.10,1.23,86400.0,0
"2020-07-05",254.87,-3.62,1102.03,102675.69,1.09,86400.0,0
"2020-07-06",219.57,-2.65,1196.32,72998.05,0.92,86400.0,0
"2020-07-07",322.52,-1.91,1183.91,136907.12,1.26,86399.0,0
"2020-07-08",211.64,-2.61,914.54,50355.36,0.76,86400.0,0
"2020-07-09",235.36,-4.99,1131.54,71786.78,1.14,55088.0,1
"2020-07-10",317.94,-1.96,1139.88,140822.42,1.28,86399.0,0
"2020-07-11",305.85,-2.50,1135.13,128463.52,1.22,86400.0,0
"2020-07-12",303.86,-3.24,1264.67,124643.91,1.20,86400.0,0
"2020-07-13",335.85,-3.32,1071.41,139226.92,1.27,86400.0,0
"2020-07-14",68.89,-2.59,922.02,9199.71,0.33,86399.0,0
"2020-07-15",300.43,-2.83,1162.97,114008.77,1.20,79359.0,0
"2020-07-16",289.49,-2.72,1207.00,113789.47,1.15,85436.0,0
"2020-07-17",326.86,-4.99,1101.52,128836.29,1.22,86341.0,0
"2020-07-18",304.07,-3.49,1134.08,117215.89,1.16,86400.0,0
"2020-07-19",268.56,-4.99,1247.93,124335.95,1.20,86071.0,0
"2020-07-20",251.59,-3.02,1369.20,92780.10,1.04,86400.0,0
"2020-07-21",76.34,-2.95,996.16,8787.24,0.32,86400.0,0
"2020-07-22",88.86,-2.31,654.56,14484.49,0.41,86400.0,0
"2020-07-23",254.75,-3.22,1489.14,81054.42,0.97,86400.0,0
"2020-07-24",289.85,-2.80,1176.69,111306.70,1.14,86400.0,0
"2020-07-25",163.90,-3.47,1260.87,56009.44,0.82,82781.0,0
"2020-07-26",124.19,-1.93,1171.66,32696.77,0.63,82609.0,0
"2020-07-27",244.50,-2.64,1193.06,100547.89,1.08,86400.0,0
"2020-07-28",284.21,-2.61,1237.33,127578.90,1.22,86400.0,0
"2020-07-29",281.64,-2.64,1226.54,117968.94,1.17,85514.0,0
"2020-07-30",303.86,-2.75,1169.49,124050.47,1.20,86386.0,0
"2020-07-31",287.64,-3.14,1229.36,133913.22,1.24,86400.0,0
