date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-12-01",1.85,-1.47,19.33,29.60,0.02,86400.0,0
"2021-12-02",2.14,-1.13,21.37,34.36,0.02,86400.0,0
"2021-12-03",1.48,-1.37,15.48,24.34,0.02,86400.0,0
"2021-12-04",1.50,-1.40,16.23,24.18,0.02,86400.0,0
"2021-12-05",0.94,-1.19,11.71,9.94,0.01,86400.0,0
"2021-12-06",0.77,-1.35,16.17,11.80,0.01,86400.0,0
"2021-12-07",0.60,-1.24,12.64,9.21,0.01,86400.0,0
"2021-12-08",1.91,-0.96,29.62,39.02,0.02,86308.0,0
"2021-12-09",0.77,-1.62,13.08,10.95,0.01,85028.0,0
"2021-12-10",0.65,-1.92,13.25,10.21,0.01,86400.0,0
"2021-12-11",1.56,-1.83,22.28,31.17,0.02,86400.0,0
"2021-12-12",1.42,-1.12,20.22,25.47,0.02,86400.0,0
"2021-12-13",1.00,-1.08,12.52,14.41,0.01,86400.0,0
"2021-12-14",1.13,-1.43,12.58,15.86,0.01,86400.0,0
"2021-12-15",0.86,-1.31,12.22,11.87,0.01,86400.0,0
"2021-12-16",0.57,-1.15,11.65,6.70,0.01,86400.0,0
"2021-12-17",0.35,-1.50,7.99,3.82,0.01,86400.0,0
"2021-12-18",0.39,-1.64,12.71,5.42,0.01,86400.0,0
"2021-12-19",-0.48,-1.03,3.05,0.29,0.00,75348.0,0
"2021-12-20",1.03,-1.53,17.31,13.54,0.01,63416.0,1
"2021-12-21",0.52,-1.81,13.89,11.58,0.01,86400.0,0
"2021-12-22",0.43,-2.05,11.77,10.08,0.01,86400.0,0
"2021-12-23",0.92,-0.87,15.29,12.81,0.01,86400.0,0
"2021-12-24",1.16,-1.24,22.71,21.90,0.02,86400.0,0
"2021-12-25",0.56,-0.74,12.41,6.28,0.01,86400.0,0
"2021-12-26",-0.19,-1.48,2.47,0.52,0.00,86400.0,0
"2021-12-27",0.65,-1.69,14.04,13.08,0.01,86400.0,0
"2021-12-28",0.89,-1.97,21.68,16.56,0.01,86400.0,0
"2021-12-29",0.16,-1.59,8.40,4.32,0.01,86400.0,0
"2021-12-30",-0.62,-1.76,0.44,0.03,0.00,57601.0,1
"2021-12-31",,,,-0.00,,0.0,1
