date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-05-01",314.47,-2.85,1296.07,140464.38,1.28,86400.0,0
"2021-05-02",346.93,-3.29,1059.11,171378.75,1.41,86400.0,0
"2021-05-03",341.31,-2.62,1126.85,159815.45,1.36,86400.0,0
"2021-05-04",346.81,-2.91,1035.43,159712.47,1.36,86400.0,0
"2021-05-05",326.14,-3.09,1250.89,139720.10,1.27,86400.0,0
"2021-05-06",332.31,-3.48,1092.10,156686.01,1.35,86400.0,0
"2021-05-07",355.95,-3.23,1064.83,169360.33,1.40,86400.0,0
"2021-05-08",354.70,-2.96,1168.93,165031.80,1.38,86325.0,0
"2021-05-09",359.06,-3.18,1071.68,169597.26,1.40,86400.0,0
"2021-05-10",353.96,-3.69,1157.57,162696.47,1.37,86400.0,0
"2021-05-11",359.17,-3.26,1061.52,167920.88,1.39,86400.0,0
"2021-05-12",357.30,-3.71,1055.03,165375.21,1.38,86363.0,0
"2021-05-13",353.20,-3.37,1177.19,162466.87,1.37,86400.0,0
"2021-05-14",335.90,-3.38,1198.74,157383.14,1.35,86400.0,0
"2021-05-15",355.13,-3.59,1047.40,163083.95,1.37,86400.0,0
"2021-05-16",362.14,-3.77,1065.95,168967.68,1.40,86400.0,0
"2021-05-17",354.43,-3.18,1046.40,163520.31,1.38,86400.0,0
"2021-05-18",330.02,-2.51,1160.75,154812.77,1.34,86400.0,0
"2021-05-19",349.43,-2.79,1030.63,160064.17,1.36,86400.0,0
"2021-05-20",347.70,-2.93,1049.25,163772.46,1.38,86400.0,0
"2021-05-21",249.41,-4.99,1432.66,140438.02,1.28,86170.0,0
"2021-05-22",363.90,-3.37,1051.61,166598.83,1.39,86400.0,0
"2021-05-23",376.71,-3.15,1087.67,178362.32,1.44,86400.0,0
"2021-05-24",372.49,-3.30,1074.28,173281.55,1.42,86400.0,0
"2021-05-25",368.16,-3.43,1105.50,168973.42,1.40,86363.0,0
"2021-05-26",330.75,-3.12,1089.15,158339.39,1.35,86400.0,0
"2021-05-27",358.93,-2.84,1070.92,175361.79,1.42,86400.0,0
"2021-05-28",369.01,-3.82,1062.16,169891.86,1.40,86400.0,0
"2021-05-29",370.74,-3.68,1064.06,170209.56,1.40,86400.0,0
"2021-05-30",365.73,-3.41,1048.81,165003.07,1.38,86363.0,0
"2021-05-31",361.78,-2.87,1054.31,163338.04,1.37,86400.0,0
