date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2019-02-01",240.95,-3.18,1111.88,106672.50,1.11,86400.0,0
"2019-02-02",225.64,-2.73,1067.59,111193.02,1.13,86400.0,0
"2019-02-03",215.20,-2.47,1329.80,90133.02,1.02,86256.0,0
"2019-02-04",224.04,-2.16,1216.30,100432.25,1.08,86400.0,0
"2019-02-05",236.85,-1.96,961.00,115102.09,1.15,86400.0,0
"2019-02-06",245.52,-2.36,1204.89,119292.58,1.18,86400.0,0
"2019-02-07",242.28,-4.06,1059.08,119660.14,1.20,83196.0,0
"2019-02-08",237.78,-2.39,1093.11,120565.90,1.18,86400.0,0
"2019-02-09",239.98,-2.67,1202.17,120004.83,1.18,86400.0,0
"2019-02-10",259.82,-2.38,1113.40,120614.27,1.18,86362.0,0
"2019-02-11",223.91,-2.47,1353.81,95291.49,1.05,86400.0,0
"2019-02-12",240.67,-2.41,1007.33,107262.50,1.11,86398.0,0
"2019-02-13",256.89,-2.19,1226.02,122300.28,1.19,86256.0,0
"2019-02-14",252.27,-2.64,1258.62,123310.36,1.19,86400.0,0
"2019-02-15",203.10,-2.25,1201.09,86014.87,1.00,86362.0,0
"2019-02-16",258.70,-2.13,1105.16,119440.59,1.18,86400.0,0
"2019-02-17",230.87,-2.58,1021.52,115423.61,1.16,86400.0,0
"2019-02-18",65.86,-2.31,708.47,28100.47,0.69,59016.0,1
"2019-02-19",295.62,-2.51,1203.26,135074.85,1.32,77363.0,0
"2019-02-20",209.90,-2.28,1393.64,95521.24,1.07,83331.0,0
"2019-02-21",260.74,-2.27,1117.14,128598.00,1.23,84472.0,0
"2019-02-22",261.54,-2.30,1120.35,127759.13,1.22,86400.0,0
"2019-02-23",257.41,-2.47,1153.20,128101.94,1.22,86400.0,0
"2019-02-24",254.27,-2.31,1394.82,127467.78,1.21,86400.0,0
"2019-02-25",281.76,-2.54,1165.09,135291.70,1.25,86400.0,0
"2019-02-26",257.96,-2.48,1273.12,122650.28,1.19,86400.0,0
"2019-02-27",249.27,-2.30,1271.89,128138.79,1.22,86400.0,0
"2019-02-28",277.87,-2.24,1124.99,138461.00,1.27,86400.0,0
