date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-09-01",142.80,-3.57,1130.06,37084.22,0.66,86400.0,0
"2020-09-02",259.46,-3.38,930.52,101117.18,1.08,86314.0,0
"2020-09-03",145.16,-4.99,1219.99,51848.02,0.78,84705.0,0
"2020-09-04",245.51,-2.59,1091.89,96227.97,1.06,86400.0,0
"2020-09-05",253.93,-3.36,879.02,99957.68,1.08,86400.0,0
"2020-09-06",138.89,-3.81,944.60,46936.68,0.74,86400.0,0
"2020-09-07",151.04,-3.29,1024.66,49589.49,0.76,86400.0,0
"2020-09-08",73.69,-2.57,414.38,10249.04,0.34,86400.0,0
"2020-09-09",30.09,-1.66,220.50,1788.08,0.15,82987.0,0
"2020-09-10",224.25,-2.23,1041.71,85334.19,0.99,86400.0,0
"2020-09-11",218.69,-3.57,819.60,84102.57,0.99,86400.0,0
"2020-09-12",39.05,-2.87,212.69,2939.40,0.18,86400.0,0
"2020-09-13",138.71,-2.18,988.92,50997.60,0.77,86400.0,0
"2020-09-14",190.19,-2.70,709.30,62756.88,0.85,86400.0,0
"2020-09-15",160.95,-2.42,757.30,44307.05,0.72,86400.0,0
"2020-09-16",156.23,-2.48,985.86,58323.64,0.82,86400.0,0
"2020-09-17",218.71,-2.72,1006.66,89701.97,1.02,86400.0,0
"2020-09-18",227.76,-3.06,776.80,85728.88,1.00,86400.0,0
"2020-09-19",185.50,-2.61,888.49,62051.18,0.85,86400.0,0
"2020-09-20",173.32,-3.29,646.22,54850.55,0.80,86393.0,0
"2020-09-21",173.82,-3.27,800.01,61847.05,0.85,86400.0,0
"2020-09-22",213.00,-3.29,729.99,75578.12,0.94,86400.0,0
"2020-09-23",184.27,-4.72,729.58,63716.01,0.86,86400.0,0
"2020-09-24",48.35,-3.98,1076.67,10208.05,0.34,86400.0,0
"2020-09-25",87.88,-2.16,753.33,14982.72,0.42,86400.0,0
"2020-09-26",53.96,-4.99,284.98,5758.16,0.26,86215.0,0
"2020-09-27",119.51,-3.17,820.24,31468.85,0.60,86400.0,0
"2020-09-28",73.97,-2.56,981.63,17142.74,0.45,86400.0,0
"2020-09-29",54.37,-1.99,488.44,6180.57,0.27,86400.0,0
"2020-09-30",91.88,-2.43,1034.41,22790.88,0.51,86400.0,0
