date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2018-12-01",10.60,-1.66,79.99,293.03,0.06,86400.0,0
"2018-12-02",99.65,-1.54,672.51,26578.17,0.55,86400.0,0
"2018-12-03",109.18,-3.90,558.28,30382.46,0.59,86400.0,0
"2018-12-04",45.21,-1.88,555.08,5545.68,0.25,86400.0,0
"2018-12-05",45.41,-1.56,442.73,6141.92,0.27,86400.0,0
"2018-12-06",83.32,-1.45,642.59,26022.19,0.55,86393.0,0
"2018-12-07",117.74,-1.81,528.84,33238.34,0.62,86400.0,0
"2018-12-08",84.36,-2.70,497.00,19488.73,0.47,86400.0,0
"2018-12-09",17.97,-2.13,109.47,972.35,0.11,86400.0,0
"2018-12-10",105.38,-2.75,562.36,27022.75,0.56,86400.0,0
"2018-12-11",118.05,-2.38,496.27,32459.33,0.61,86400.0,0
"2018-12-12",68.97,-2.06,503.92,12116.93,0.37,86400.0,0
"2018-12-13",88.65,-1.81,581.03,23604.52,0.52,86400.0,0
"2018-12-14",16.79,-1.56,114.44,751.93,0.09,86400.0,0
"2018-12-15",13.31,-1.47,134.50,603.01,0.08,86400.0,0
"2018-12-16",13.95,-1.34,127.05,568.39,0.08,86400.0,0
"2018-12-17",101.84,-2.00,566.02,26686.06,0.56,86400.0,0
"2018-12-18",101.04,-2.04,488.73,29656.30,0.60,81449.0,0
"2018-12-19",94.72,-2.02,589.37,24012.60,0.53,86400.0,0
"2018-12-20",20.58,-1.88,163.11,1505.49,0.13,86400.0,0
"2018-12-21",23.97,-1.59,563.57,3281.98,0.19,86400.0,0
"2018-12-22",67.88,-1.86,683.54,15151.90,0.42,86400.0,0
"2018-12-23",66.24,-1.75,670.54,17539.13,0.45,86400.0,0
"2018-12-24",95.69,-2.09,608.84,28441.31,0.57,86400.0,0
"2018-12-25",54.01,-1.73,353.16,6804.46,0.28,86400.0,0
"2018-12-26",111.05,-1.95,474.59,29220.57,0.58,86400.0,0
"2018-12-27",91.68,-2.02,564.62,26335.25,0.55,86400.0,0
"2018-12-28",17.21,-1.52,137.69,829.91,0.10,86400.0,0
"2018-12-29",106.04,-1.95,489.01,28743.06,0.58,86311.0,0
"2018-12-30",85.98,-1.40,558.20,17901.64,0.46,86400.0,0
"2018-12-31",13.50,-1.47,108.42,526.96,0.08,86400.0,0
