date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2015-04-01",254.31,-2.16,1242.20,128840.27,1.22,86400.0,0
"2015-04-02",226.77,-2.16,1230.38,99469.24,1.07,86400.0,0
"2015-04-03",285.45,-2.04,1132.97,137124.74,1.26,86400.0,0
"2015-04-04",216.28,-2.22,1274.24,119523.56,1.18,86400.0,0
"2015-04-05",153.08,-2.09,1364.74,46270.01,0.73,86400.0,0
"2015-04-06",167.01,-1.76,1299.66,55552.88,0.80,86400.0,0
"2015-04-07",260.25,-2.04,1180.08,128742.32,1.22,86400.0,0
"2015-04-08",277.98,-2.13,1146.09,135239.75,1.25,86400.0,0
"2015-04-09",288.47,-2.13,1175.33,147074.64,1.30,86400.0,0
"2015-04-10",275.32,-2.16,1185.02,128142.63,1.22,86400.0,0
"2015-04-11",214.34,-2.30,1201.44,80743.93,0.97,86400.0,0
"2015-04-12",183.88,-2.70,1388.95,78670.37,0.95,86400.0,0
"2015-04-13",121.99,-1.87,1253.76,51660.31,0.77,86400.0,0
"2015-04-14",258.53,-1.76,1177.79,132425.35,1.24,86400.0,0
"2015-04-15",196.85,-2.06,1312.01,81403.85,0.97,86400.0,0
"2015-04-16",95.07,-2.88,1281.86,19920.90,0.48,86400.0,0
"2015-04-17",76.29,-1.57,413.39,8704.02,0.32,86400.0,0
"2015-04-18",254.11,-1.89,1180.91,122230.03,1.19,86400.0,0
"2015-04-19",193.48,-1.92,1023.58,76722.01,0.94,86400.0,0
"2015-04-20",108.56,-1.97,1094.67,29473.20,0.58,86400.0,0
"2015-04-21",291.75,-1.73,1372.15,147834.97,1.31,86400.0,0
"2015-04-22",324.73,-2.29,1027.91,152866.27,1.33,86394.0,0
"2015-04-23",299.69,-2.84,1164.30,151671.20,1.32,86400.0,0
"2015-04-24",314.55,-3.69,1065.23,147193.67,1.31,86400.0,0
"2015-04-25",197.52,-1.92,1177.61,70797.75,0.91,86400.0,0
"2015-04-26",239.95,-2.08,1214.49,116539.63,1.16,86400.0,0
"2015-04-27",104.01,-1.92,1055.05,25742.09,0.55,86400.0,0
"2015-04-28",90.27,-1.85,1503.62,23705.87,0.52,86400.0,0
"2015-04-29",215.68,-1.76,1321.97,108320.24,1.12,86400.0,0
"2015-04-30",273.62,-1.50,1458.67,141418.33,1.28,86400.0,0
