date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2020-10-01",36.46,-1.50,279.52,2775.34,0.18,86400.0,0
"2020-10-02",38.21,-2.16,490.61,6154.89,0.27,86400.0,0
"2020-10-03",52.57,-2.20,272.69,5229.77,0.25,86400.0,0
"2020-10-04",52.12,-1.88,403.63,9065.49,0.32,86400.0,0
"2020-10-05",23.11,-1.95,302.98,1357.16,0.13,86400.0,0
"2020-10-06",40.70,-1.41,332.21,4429.47,0.23,86400.0,0
"2020-10-07",61.11,-2.11,273.14,9400.03,0.33,86400.0,0
"2020-10-08",61.85,-2.48,256.00,7892.37,0.30,86400.0,0
"2020-10-09",62.64,-2.01,263.36,8883.88,0.32,86400.0,0
"2020-10-10",42.75,-2.11,265.66,3689.53,0.21,86400.0,0
"2020-10-11",29.44,-2.01,161.21,2043.34,0.15,86400.0,0
"2020-10-12",23.99,-1.25,112.06,1356.75,0.13,86399.0,0
"2020-10-13",53.29,-1.38,250.35,7552.83,0.30,86400.0,0
"2020-10-14",30.93,-1.53,153.34,2264.62,0.16,86400.0,0
"2020-10-15",31.52,-1.15,227.61,2801.74,0.18,86400.0,0
"2020-10-16",45.98,-1.88,221.76,5892.12,0.26,86400.0,0
"2020-10-17",41.07,-2.16,196.03,4656.67,0.23,86400.0,0
"2020-10-18",27.65,-2.16,195.56,2245.93,0.16,86400.0,0
"2020-10-19",16.80,-1.40,84.73,732.24,0.09,86400.0,0
"2020-10-20",25.35,-1.71,287.55,2854.30,0.18,86400.0,0
"2020-10-21",24.86,-1.70,197.44,1903.57,0.15,86400.0,0
"2020-10-22",19.81,-1.06,184.83,1384.89,0.13,86400.0,0
"2020-10-23",30.89,-2.38,170.12,3055.87,0.19,86400.0,0
"2020-10-24",14.90,-2.46,107.68,658.66,0.09,86400.0,0
"2020-10-25",22.00,-1.18,184.00,1690.46,0.14,86400.0,0
"2020-10-26",22.61,-1.78,190.36,2002.09,0.15,86400.0,0
"2020-10-27",14.67,-2.15,192.04,1030.32,0.11,86400.0,0
"2020-10-28",13.12,-1.21,95.84,602.11,0.08,86400.0,0
"2020-10-29",19.98,-1.10,150.68,1464.75,0.13,86400.0,0
"2020-10-30",14.97,-1.30,125.61,759.99,0.09,86400.0,0
"2020-10-31",11.93,-1.30,101.42,562.79,0.08,86400.0,0
