date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2017-11-01",10.72,-1.81,59.42,372.53,0.07,86398.0,0
"2017-11-02",9.46,-2.88,103.74,407.90,0.07,86400.0,0
"2017-11-03",10.34,-1.40,111.07,445.58,0.07,86400.0,0
"2017-11-04",15.49,-2.38,96.31,815.88,0.10,86400.0,0
"2017-11-05",6.95,-2.59,65.06,218.26,0.05,86400.0,0
"2017-11-06",8.40,-3.21,52.98,294.90,0.06,86400.0,0
"2017-11-07",12.57,-2.58,91.76,644.77,0.09,86400.0,0
"2017-11-08",5.12,-2.86,48.03,117.12,0.04,86400.0,0
"2017-11-09",4.71,-2.34,43.80,108.89,0.04,86400.0,0
"2017-11-10",5.96,-3.13,47.39,171.85,0.04,86400.0,0
"2017-11-11",6.55,-2.56,46.56,193.66,0.05,86400.0,0
"2017-11-12",4.42,-1.57,59.12,99.45,0.03,86400.0,0
"2017-11-13",5.93,-1.37,48.65,168.05,0.04,86400.0,0
"2017-11-14",8.13,-2.43,59.35,316.39,0.06,86400.0,0
"2017-11-15",8.01,-2.64,67.37,346.44,0.06,86400.0,0
"2017-11-16",3.53,-1.35,29.51,66.12,0.03,86400.0,0
"2017-11-17",4.46,-1.69,50.77,111.81,0.04,86400.0,0
"2017-11-18",2.68,-3.01,21.09,51.54,0.02,86400.0,0
"2017-11-19",-0.64,-3.27,7.97,1.42,0.00,62135.0,1
"2017-11-20",,,,-0.00,,0.0,1
"2017-11-21",,,,-0.00,,0.0,1
"2017-11-22",,,,-0.00,,0.0,1
"2017-11-23",,,,-0.00,,0.0,1
"2017-11-24",,,,-0.00,,0.0,1
"2017-11-25",,,,-0.00,,0.0,1
"2017-11-26",,,,-0.00,,0.0,1
"2017-11-27",4.04,0.31,6.18,3.00,0.02,7068.0,1
"2017-11-28",1.58,-1.60,13.71,15.42,0.01,86400.0,0
"2017-11-29",1.90,-3.16,20.03,24.16,0.02,86400.0,0
"2017-11-30",1.53,-2.06,12.34,14.92,0.01,86400.0,0
