date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-08-01",182.77,-2.99,723.17,33223.94,0.63,84596.0,0
"2021-08-02",223.39,-2.43,807.48,54535.26,0.80,85497.0,0
"2021-08-03",224.37,-3.44,781.10,54048.38,0.81,82469.0,0
"2021-08-04",263.70,-3.79,647.11,61057.68,0.84,86387.0,0
"2021-08-05",254.89,-3.85,750.26,62941.49,0.85,86395.0,0
"2021-08-06",72.97,-2.46,688.86,10469.64,0.35,86400.0,0
"2021-08-07",70.88,-2.14,482.39,8282.47,0.31,86400.0,0
"2021-08-08",109.30,-2.38,467.42,11812.46,0.37,86400.0,0
"2021-08-09",89.25,-1.44,495.71,12230.31,0.38,86400.0,0
"2021-08-10",112.78,-2.57,882.66,14606.50,0.41,86400.0,0
"2021-08-11",153.59,-3.36,897.06,44336.97,0.72,86400.0,0
"2021-08-12",125.43,-2.22,830.20,25974.24,0.55,86400.0,0
"2021-08-13",105.05,-1.78,867.81,21033.15,0.49,86400.0,0
"2021-08-14",101.81,-2.19,754.92,11357.29,0.36,86400.0,0
"2021-08-15",64.03,-1.94,473.32,4679.75,0.23,86400.0,0
"2021-08-16",42.94,-1.46,279.66,2703.61,0.18,86398.0,0
"2021-08-17",39.82,-1.46,229.76,2639.43,0.17,86400.0,0
"2021-08-18",173.71,-2.77,852.36,47406.56,0.74,86400.0,0
"2021-08-19",114.76,-3.12,716.33,18443.15,0.46,86400.0,0
"2021-08-20",77.96,-1.82,786.40,13290.94,0.39,86400.0,0
"2021-08-21",106.25,-1.65,839.54,20933.60,0.49,86400.0,0
"2021-08-22",185.44,-2.59,702.60,47485.70,0.74,86400.0,0
"2021-08-23",68.93,-1.97,462.50,7477.34,0.29,86400.0,0
"2021-08-24",64.23,-1.71,294.21,6065.28,0.26,86400.0,0
"2021-08-25",52.89,-1.57,252.08,4504.22,0.23,86325.0,0
"2021-08-26",91.75,-2.21,432.95,10804.71,0.35,86400.0,0
"2021-08-27",74.79,-2.19,294.07,7533.70,0.30,86400.0,0
"2021-08-28",110.25,-3.17,719.43,28718.82,0.58,86400.0,0
"2021-08-29",113.84,-2.27,769.64,18595.39,0.46,86400.0,0
"2021-08-30",41.03,-1.84,305.31,3027.84,0.19,86400.0,0
"2021-08-31",129.57,-2.08,741.67,33484.47,0.62,86400.0,0
