date,wssShortRadMean,wssShortRadMinimum,wssShortRadMaximum,wssShortRadVariance,wssShortRadStdErMean,wssShortRadNumPts,shortRadQF
"2021-04-01",244.29,-1.73,812.93,96523.57,1.08,83138.0,0
"2021-04-02",218.23,-1.79,939.74,81849.54,0.97,86400.0,0
"2021-04-03",190.63,-1.73,863.52,61352.29,0.84,86398.0,0
"2021-04-04",165.66,-1.63,916.62,41427.69,0.69,86400.0,0
"2021-04-05",264.80,-1.84,959.43,102831.76,1.09,86400.0,0
"2021-04-06",259.72,-1.89,824.40,98207.65,1.07,86400.0,0
"2021-04-07",84.19,-1.89,649.23,13252.74,0.39,86400.0,0
"2021-04-08",201.83,-1.51,1199.46,87475.84,1.03,82801.0,0
"2021-04-09",262.57,-1.84,918.51,105625.96,1.11,86400.0,0
"2021-04-10",115.49,-1.96,1171.52,35465.93,0.64,86400.0,0
"2021-04-11",263.78,-1.84,883.73,114201.36,1.15,86400.0,0
"2021-04-12",279.99,-1.94,875.17,110943.42,1.13,86400.0,0
"2021-04-13",285.23,-2.12,872.87,111885.36,1.14,86400.0,0
"2021-04-14",285.25,-2.02,868.80,110989.16,1.13,86400.0,0
"2021-04-15",286.29,-1.81,869.49,110916.04,1.13,86400.0,0
"2021-04-16",290.07,-1.91,878.46,113669.67,1.15,86210.0,0
"2021-04-17",293.42,-2.17,891.81,115568.80,1.16,86400.0,0
"2021-04-18",291.45,-2.01,880.24,112048.66,1.14,86400.0,0
"2021-04-19",272.20,-2.32,951.10,103296.71,1.09,86400.0,0
"2021-04-20",289.59,-1.89,886.75,116488.91,1.16,86400.0,0
"2021-04-21",298.56,-1.84,893.12,117265.87,1.17,86400.0,0
"2021-04-22",136.91,-2.02,1252.19,25571.20,0.54,86400.0,0
"2021-04-23",212.26,-1.74,976.87,67847.24,0.89,86400.0,0
"2021-04-24",130.66,-1.89,1013.24,33062.94,0.62,86397.0,0
"2021-04-25",175.65,-1.38,1276.85,71555.86,0.91,86400.0,0
"2021-04-26",216.92,-1.81,1308.69,100287.17,1.08,86400.0,0
"2021-04-27",276.70,-1.83,1080.67,115752.07,1.16,86400.0,0
"2021-04-28",221.57,-1.71,1242.70,81064.93,0.97,86400.0,0
"2021-04-29",268.30,-1.66,946.28,96871.45,1.06,86400.0,0
"2021-04-30",137.86,-1.88,1252.09,28418.76,0.57,86400.0,0
